date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-06-03,ARKK,2022-01-21,42.96,Put,0.60,0.80,0.70,0.6716,-0.03,0.00,-0.01,0.05
2021-06-03,ARKK,2022-01-21,47.96,Put,0.85,1.05,0.95,0.6393,-0.03,0.00,-0.01,0.07
2021-06-03,ARKK,2022-01-21,52.96,Put,1.20,1.45,1.33,0.6171,-0.05,0.00,-0.01,0.09
2021-06-03,ARKK,2022-01-21,55,Put,1.35,1.55,1.45,0.6027,-0.05,0.00,-0.01,0.09
2021-06-03,ARKK,2022-01-21,57.96,Put,1.65,1.80,1.73,0.5897,-0.06,0.00,-0.01,0.11
2021-06-03,ARKK,2022-01-21,60,Put,1.85,2.00,1.93,0.5802,-0.07,0.00,-0.01,0.12
2021-06-03,ARKK,2022-01-21,62.96,Put,2.15,2.35,2.25,0.5671,-0.08,0.00,-0.01,0.13
2021-06-03,ARKK,2022-01-21,65,Put,2.40,2.60,2.50,0.5586,-0.09,0.00,-0.01,0.14
2021-06-03,ARKK,2022-01-21,67.96,Put,2.85,3.10,2.98,0.5513,-0.10,0.00,-0.02,0.16
2021-06-03,ARKK,2022-01-21,70.96,Put,3.30,3.50,3.40,0.5376,-0.12,0.00,-0.02,0.17
2021-06-03,ARKK,2022-01-21,71.96,Put,3.40,3.70,3.55,0.5331,-0.12,0.00,-0.02,0.18
2021-06-03,ARKK,2022-01-21,72.96,Put,3.60,3.90,3.75,0.5310,-0.13,0.00,-0.02,0.19
2021-06-03,ARKK,2022-01-21,73.96,Put,3.80,4.10,3.95,0.5285,-0.14,0.00,-0.02,0.19
2021-06-03,ARKK,2022-01-21,74.96,Put,4.00,4.30,4.15,0.5257,-0.14,0.00,-0.02,0.20
2021-06-03,ARKK,2022-01-21,75.96,Put,4.20,4.50,4.35,0.5225,-0.15,0.01,-0.02,0.20
2021-06-03,ARKK,2022-01-21,76.96,Put,4.40,4.70,4.55,0.5191,-0.16,0.01,-0.02,0.21
2021-06-03,ARKK,2022-01-21,77.96,Put,4.60,4.90,4.75,0.5154,-0.16,0.01,-0.02,0.21
2021-06-03,ARKK,2022-01-21,78.96,Put,4.90,5.20,5.05,0.5160,-0.17,0.01,-0.02,0.22
2021-06-03,ARKK,2022-01-21,79.96,Put,5.10,5.40,5.25,0.5116,-0.18,0.01,-0.02,0.23
2021-06-03,ARKK,2022-01-21,80.96,Put,5.30,5.70,5.50,0.5092,-0.18,0.01,-0.02,0.23
2021-06-03,ARKK,2022-01-21,81.96,Put,5.60,5.90,5.75,0.5056,-0.20,0.01,-0.02,0.24
2021-06-03,ARKK,2022-01-21,82.96,Put,5.90,6.20,6.05,0.5022,-0.20,0.01,-0.02,0.25
2021-06-03,ARKK,2022-01-21,83.96,Put,6.10,6.50,6.30,0.5022,-0.21,0.01,-0.02,0.25
2021-06-03,ARKK,2022-01-21,84.96,Put,6.40,6.80,6.60,0.4986,-0.21,0.01,-0.02,0.26
2021-06-03,ARKK,2022-01-21,85.96,Put,6.70,7.00,6.85,0.4967,-0.22,0.01,-0.02,0.26
2021-06-03,ARKK,2022-01-21,86.96,Put,7.00,7.30,7.15,0.4945,-0.23,0.01,-0.02,0.27
2021-06-03,ARKK,2022-01-21,87.96,Put,7.30,7.70,7.50,0.4938,-0.24,0.01,-0.03,0.27
2021-06-03,ARKK,2022-01-21,88.96,Put,7.60,8.00,7.80,0.4909,-0.25,0.01,-0.03,0.28
2021-06-03,ARKK,2022-01-21,89.96,Put,8.00,8.40,8.20,0.4895,-0.25,0.01,-0.03,0.28
2021-06-03,ARKK,2022-01-21,90.96,Put,8.30,8.70,8.50,0.4879,-0.26,0.01,-0.03,0.29
2021-06-03,ARKK,2022-01-21,91.96,Put,8.60,9.00,8.80,0.4842,-0.27,0.01,-0.03,0.29
2021-06-03,ARKK,2022-01-21,92.96,Put,9.00,9.40,9.20,0.4836,-0.28,0.01,-0.03,0.30
2021-06-03,ARKK,2022-01-21,93.96,Put,9.40,9.70,9.55,0.4810,-0.29,0.01,-0.03,0.30
2021-06-03,ARKK,2022-01-21,94.96,Put,9.80,10.10,9.95,0.4799,-0.30,0.01,-0.03,0.31
2021-06-03,ARKK,2022-01-21,95.96,Put,10.20,10.50,10.35,0.4784,-0.31,0.01,-0.03,0.31
2021-06-03,ARKK,2022-01-21,96.96,Put,10.60,10.90,10.75,0.4766,-0.32,0.01,-0.03,0.31
2021-06-03,ARKK,2022-01-21,97.96,Put,11.00,11.30,11.15,0.4745,-0.33,0.01,-0.03,0.32
2021-06-03,ARKK,2022-01-21,98.96,Put,11.40,11.80,11.60,0.4737,-0.34,0.01,-0.03,0.32
2021-06-03,ARKK,2022-01-21,100,Put,12.00,12.20,12.10,0.4736,-0.35,0.01,-0.03,0.32
2021-06-03,ARKK,2022-01-21,102.96,Put,13.20,13.60,13.40,0.4676,-0.37,0.01,-0.03,0.33
2021-06-03,ARKK,2022-01-21,105,Put,14.20,14.60,14.40,0.4653,-0.39,0.01,-0.03,0.33
2021-06-03,ARKK,2022-01-21,107.96,Put,15.70,16.20,15.95,0.4627,-0.42,0.01,-0.03,0.34
2021-06-03,ARKK,2022-01-21,110,Put,16.80,17.30,17.05,0.4605,-0.44,0.01,-0.03,0.34
2021-06-03,ARKK,2022-01-21,112.96,Put,18.50,19.00,18.75,0.4584,-0.47,0.01,-0.03,0.34
2021-06-03,ARKK,2022-01-21,115,Put,19.70,20.20,19.95,0.4564,-0.49,0.01,-0.03,0.34
2021-06-03,ARKK,2022-01-21,117.96,Put,21.60,22.10,21.85,0.4563,-0.52,0.01,-0.03,0.34
2021-06-03,ARKK,2022-01-21,120,Put,23.00,23.40,23.20,0.4561,-0.54,0.01,-0.03,0.34
2021-06-03,ARKK,2022-01-21,122.96,Put,24.90,25.40,25.15,0.4539,-0.57,0.01,-0.03,0.34
2021-06-03,ARKK,2022-01-21,125,Put,26.30,26.90,26.60,0.4543,-0.58,0.01,-0.03,0.33
2021-06-03,ARKK,2022-01-21,127.96,Put,28.50,29.00,28.75,0.4548,-0.61,0.01,-0.02,0.33
2021-06-03,ARKK,2022-01-21,130,Put,30.00,30.60,30.30,0.4561,-0.62,0.01,-0.02,0.32
