date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2020-11-12,ARKK,2022-01-21,45,Put,0.05,2.05,1.05,0.5085,-0.04,0.00,0.00,0.09
2020-11-12,ARKK,2022-01-21,50,Put,0.15,4.80,2.48,0.5671,-0.07,0.00,-0.01,0.15
2020-11-12,ARKK,2022-01-21,55,Put,0.85,4.00,2.43,0.5023,-0.08,0.00,-0.01,0.16
2020-11-12,ARKK,2022-01-21,60,Put,1.65,5.50,3.58,0.5080,-0.11,0.00,-0.01,0.20
2020-11-12,ARKK,2022-01-21,65,Put,2.70,6.20,4.45,0.4903,-0.13,0.00,-0.01,0.23
2020-11-12,ARKK,2022-01-21,70,Put,4.80,7.20,6.00,0.4938,-0.16,0.00,-0.01,0.27
2020-11-12,ARKK,2022-01-21,73,Put,5.50,8.00,6.75,0.4853,-0.18,0.01,-0.01,0.29
2020-11-12,ARKK,2022-01-21,74,Put,5.30,9.10,7.20,0.4889,-0.19,0.01,-0.01,0.29
2020-11-12,ARKK,2022-01-21,75,Put,6.50,8.00,7.25,0.4786,-0.20,0.01,-0.01,0.30
2020-11-12,ARKK,2022-01-21,76,Put,6.60,8.80,7.70,0.4816,-0.20,0.01,-0.01,0.30
2020-11-12,ARKK,2022-01-21,77,Put,7.10,9.00,8.05,0.4810,-0.21,0.01,-0.01,0.31
2020-11-12,ARKK,2022-01-21,78,Put,6.80,9.60,8.20,0.4737,-0.22,0.01,-0.01,0.32
2020-11-12,ARKK,2022-01-21,79,Put,7.60,9.80,8.70,0.4773,-0.22,0.01,-0.01,0.32
2020-11-12,ARKK,2022-01-21,80,Put,7.50,10.10,8.80,0.4683,-0.23,0.01,-0.02,0.33
2020-11-12,ARKK,2022-01-21,81,Put,8.00,11.10,9.55,0.4788,-0.24,0.01,-0.02,0.33
2020-11-12,ARKK,2022-01-21,82,Put,8.30,11.00,9.65,0.4695,-0.25,0.01,-0.02,0.34
2020-11-12,ARKK,2022-01-21,83,Put,8.40,11.70,10.05,0.4689,-0.25,0.01,-0.02,0.34
2020-11-12,ARKK,2022-01-21,84,Put,10.40,11.10,10.75,0.4767,-0.26,0.01,-0.02,0.35
2020-11-12,ARKK,2022-01-21,85,Put,10.10,11.80,10.95,0.4699,-0.27,0.01,-0.02,0.36
2020-11-12,ARKK,2022-01-21,86,Put,9.90,12.60,11.25,0.4658,-0.28,0.01,-0.02,0.36
2020-11-12,ARKK,2022-01-21,87,Put,10.60,12.60,11.60,0.4630,-0.29,0.01,-0.02,0.37
2020-11-12,ARKK,2022-01-21,88,Put,10.90,13.40,12.15,0.4654,-0.29,0.01,-0.02,0.37
2020-11-12,ARKK,2022-01-21,89,Put,11.20,14.20,12.70,0.4674,-0.30,0.01,-0.02,0.37
2020-11-12,ARKK,2022-01-21,90,Put,10.50,15.50,13.00,0.4626,-0.31,0.01,-0.02,0.38
2020-11-12,ARKK,2022-01-21,91,Put,11.70,15.00,13.35,0.4590,-0.32,0.01,-0.02,0.38
2020-11-12,ARKK,2022-01-21,92,Put,11.90,15.60,13.75,0.4565,-0.33,0.01,-0.02,0.39
2020-11-12,ARKK,2022-01-21,93,Put,12.70,15.40,14.05,0.4513,-0.33,0.01,-0.02,0.39
2020-11-12,ARKK,2022-01-21,94,Put,13.60,16.00,14.80,0.4574,-0.34,0.01,-0.02,0.39
2020-11-12,ARKK,2022-01-21,95,Put,13.60,16.90,15.25,0.4556,-0.35,0.01,-0.02,0.40
2020-11-12,ARKK,2022-01-21,96,Put,13.70,17.50,15.60,0.4511,-0.36,0.01,-0.02,0.40
2020-11-12,ARKK,2022-01-21,97,Put,14.50,17.70,16.10,0.4502,-0.37,0.01,-0.02,0.40
2020-11-12,ARKK,2022-01-21,98,Put,15.20,18.20,16.70,0.4516,-0.38,0.01,-0.02,0.41
2020-11-12,ARKK,2022-01-21,99,Put,16.00,18.30,17.15,0.4490,-0.39,0.01,-0.02,0.41
2020-11-12,ARKK,2022-01-21,100,Put,18.00,18.80,18.40,0.4658,-0.39,0.01,-0.02,0.41
2020-11-12,ARKK,2022-01-21,101,Put,18.50,19.70,19.10,0.4689,-0.40,0.01,-0.02,0.41
2020-11-12,ARKK,2022-01-21,105,Put,18.90,22.00,20.45,0.4445,-0.44,0.01,-0.02,0.42
