date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-03-04,ARKK,2022-01-21,42.96,Put,1.20,1.30,1.25,0.7233,-0.03,0.00,-0.01,0.08
2021-03-04,ARKK,2022-01-21,47.96,Put,0.90,1.75,1.33,0.6627,-0.04,0.00,-0.01,0.09
2021-03-04,ARKK,2022-01-21,52.96,Put,1.80,2.10,1.95,0.6598,-0.05,0.00,-0.01,0.11
2021-03-04,ARKK,2022-01-21,57.96,Put,2.00,3.00,2.50,0.6403,-0.06,0.00,-0.01,0.14
2021-03-04,ARKK,2022-01-21,62.96,Put,2.70,3.80,3.25,0.6284,-0.08,0.00,-0.01,0.16
2021-03-04,ARKK,2022-01-21,65,Put,3.60,4.10,3.85,0.6382,-0.09,0.00,-0.02,0.18
2021-03-04,ARKK,2022-01-21,67.96,Put,4.50,5.60,5.05,0.6635,-0.11,0.00,-0.02,0.20
2021-03-04,ARKK,2022-01-21,70.96,Put,4.50,5.80,5.15,0.6309,-0.11,0.00,-0.02,0.22
2021-03-04,ARKK,2022-01-21,71.96,Put,4.20,6.60,5.40,0.6301,-0.12,0.00,-0.02,0.22
2021-03-04,ARKK,2022-01-21,72.96,Put,4.40,7.30,5.85,0.6378,-0.13,0.00,-0.02,0.23
2021-03-04,ARKK,2022-01-21,73.96,Put,4.60,7.50,6.05,0.6341,-0.13,0.00,-0.02,0.23
2021-03-04,ARKK,2022-01-21,74.96,Put,4.80,6.70,5.75,0.6092,-0.13,0.00,-0.02,0.23
2021-03-04,ARKK,2022-01-21,75.96,Put,5.70,7.10,6.40,0.6243,-0.14,0.00,-0.02,0.24
2021-03-04,ARKK,2022-01-21,76.96,Put,5.40,8.10,6.75,0.6262,-0.14,0.00,-0.02,0.25
2021-03-04,ARKK,2022-01-21,77.96,Put,6.00,8.10,7.05,0.6258,-0.15,0.00,-0.02,0.26
2021-03-04,ARKK,2022-01-21,78.96,Put,5.50,8.00,6.75,0.6020,-0.15,0.00,-0.02,0.26
2021-03-04,ARKK,2022-01-21,79.96,Put,6.50,7.80,7.15,0.6054,-0.15,0.00,-0.02,0.26
2021-03-04,ARKK,2022-01-21,80.96,Put,7.00,8.00,7.50,0.6065,-0.16,0.00,-0.02,0.27
2021-03-04,ARKK,2022-01-21,81.96,Put,6.80,8.40,7.60,0.5981,-0.16,0.00,-0.02,0.27
2021-03-04,ARKK,2022-01-21,82.96,Put,7.20,8.90,8.05,0.6023,-0.17,0.00,-0.02,0.28
2021-03-04,ARKK,2022-01-21,83.96,Put,7.60,9.50,8.55,0.6078,-0.18,0.00,-0.02,0.29
2021-03-04,ARKK,2022-01-21,84.96,Put,8.20,9.70,8.95,0.6094,-0.18,0.00,-0.02,0.29
2021-03-04,ARKK,2022-01-21,85.96,Put,8.50,10.20,9.35,0.6106,-0.19,0.00,-0.03,0.30
2021-03-04,ARKK,2022-01-21,86.96,Put,8.40,10.40,9.40,0.6001,-0.19,0.00,-0.03,0.30
2021-03-04,ARKK,2022-01-21,87.96,Put,8.80,10.80,9.80,0.6010,-0.20,0.00,-0.03,0.31
2021-03-04,ARKK,2022-01-21,88.96,Put,8.30,11.20,9.75,0.5873,-0.20,0.00,-0.03,0.31
2021-03-04,ARKK,2022-01-21,89.96,Put,8.70,11.50,10.10,0.5863,-0.21,0.00,-0.03,0.32
2021-03-04,ARKK,2022-01-21,90.96,Put,9.80,11.90,10.85,0.5975,-0.21,0.00,-0.03,0.32
2021-03-04,ARKK,2022-01-21,91.96,Put,9.60,12.40,11.00,0.5898,-0.22,0.00,-0.03,0.33
2021-03-04,ARKK,2022-01-21,92.96,Put,10.20,12.60,11.40,0.5897,-0.23,0.00,-0.03,0.33
2021-03-04,ARKK,2022-01-21,93.96,Put,11.00,12.60,11.80,0.5893,-0.23,0.00,-0.03,0.34
2021-03-04,ARKK,2022-01-21,94.96,Put,11.20,13.70,12.45,0.5961,-0.24,0.00,-0.03,0.34
2021-03-04,ARKK,2022-01-21,95.96,Put,11.60,13.80,12.70,0.5909,-0.24,0.00,-0.03,0.35
2021-03-04,ARKK,2022-01-21,96.96,Put,11.60,14.30,12.95,0.5856,-0.25,0.00,-0.03,0.35
2021-03-04,ARKK,2022-01-21,97.96,Put,12.70,14.70,13.70,0.5943,-0.26,0.00,-0.03,0.36
2021-03-04,ARKK,2022-01-21,98.96,Put,13.10,15.10,14.10,0.5929,-0.26,0.01,-0.03,0.36
2021-03-04,ARKK,2022-01-21,100,Put,13.40,14.70,14.05,0.5785,-0.27,0.01,-0.03,0.36
