date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-01-14,ARKK,2022-01-21,42.96,Put,0.50,3.10,1.80,0.8304,-0.03,0.00,-0.01,0.09
2021-01-14,ARKK,2022-01-21,47.96,Put,0.10,1.80,0.95,0.6651,-0.02,0.00,-0.01,0.07
2021-01-14,ARKK,2022-01-21,52.96,Put,1.10,1.50,1.30,0.6524,-0.03,0.00,-0.01,0.09
2021-01-14,ARKK,2022-01-21,57.96,Put,1.75,2.15,1.95,0.6593,-0.04,0.00,-0.01,0.12
2021-01-14,ARKK,2022-01-21,62.96,Put,1.35,4.10,2.73,0.6629,-0.05,0.00,-0.01,0.15
2021-01-14,ARKK,2022-01-21,65,Put,2.40,2.80,2.60,0.6338,-0.05,0.00,-0.01,0.15
2021-01-14,ARKK,2022-01-21,67.96,Put,2.75,3.20,2.98,0.6276,-0.06,0.00,-0.01,0.17
2021-01-14,ARKK,2022-01-21,70.96,Put,3.20,3.70,3.45,0.6247,-0.07,0.00,-0.01,0.19
2021-01-14,ARKK,2022-01-21,71.96,Put,3.30,3.80,3.55,0.6203,-0.07,0.00,-0.01,0.19
2021-01-14,ARKK,2022-01-21,72.96,Put,3.50,4.00,3.75,0.6208,-0.07,0.00,-0.02,0.20
2021-01-14,ARKK,2022-01-21,73.96,Put,3.70,4.20,3.95,0.6210,-0.07,0.00,-0.02,0.21
2021-01-14,ARKK,2022-01-21,74.96,Put,3.80,4.30,4.05,0.6162,-0.08,0.00,-0.02,0.21
2021-01-14,ARKK,2022-01-21,75.96,Put,4.00,4.40,4.20,0.6137,-0.08,0.00,-0.02,0.22
2021-01-14,ARKK,2022-01-21,76.96,Put,4.20,4.70,4.45,0.6155,-0.08,0.00,-0.02,0.22
2021-01-14,ARKK,2022-01-21,77.96,Put,4.30,4.80,4.55,0.6104,-0.08,0.00,-0.02,0.23
2021-01-14,ARKK,2022-01-21,78.96,Put,4.50,5.10,4.80,0.6118,-0.09,0.00,-0.02,0.23
2021-01-14,ARKK,2022-01-21,79.96,Put,4.70,5.20,4.95,0.6086,-0.09,0.00,-0.02,0.24
2021-01-14,ARKK,2022-01-21,80.96,Put,4.90,5.40,5.15,0.6074,-0.09,0.00,-0.02,0.25
2021-01-14,ARKK,2022-01-21,81.96,Put,5.10,5.70,5.40,0.6080,-0.10,0.00,-0.02,0.25
2021-01-14,ARKK,2022-01-21,82.96,Put,5.40,5.90,5.65,0.6083,-0.10,0.00,-0.02,0.26
2021-01-14,ARKK,2022-01-21,83.96,Put,5.60,6.20,5.90,0.6084,-0.10,0.00,-0.02,0.27
2021-01-14,ARKK,2022-01-21,84.96,Put,5.90,6.40,6.15,0.6082,-0.11,0.00,-0.02,0.27
2021-01-14,ARKK,2022-01-21,85.96,Put,6.10,6.60,6.35,0.6061,-0.11,0.00,-0.02,0.28
2021-01-14,ARKK,2022-01-21,86.96,Put,6.30,6.90,6.60,0.6056,-0.11,0.00,-0.02,0.28
2021-01-14,ARKK,2022-01-21,87.96,Put,6.50,7.10,6.80,0.6031,-0.12,0.00,-0.02,0.29
2021-01-14,ARKK,2022-01-21,88.96,Put,6.80,7.40,7.10,0.6040,-0.12,0.00,-0.02,0.30
2021-01-14,ARKK,2022-01-21,89.96,Put,7.10,7.60,7.35,0.6029,-0.13,0.00,-0.02,0.30
2021-01-14,ARKK,2022-01-21,90.96,Put,7.30,7.90,7.60,0.6017,-0.13,0.00,-0.02,0.31
2021-01-14,ARKK,2022-01-21,91.96,Put,7.60,8.10,7.85,0.6003,-0.13,0.00,-0.02,0.32
2021-01-14,ARKK,2022-01-21,92.96,Put,7.80,8.40,8.10,0.5988,-0.14,0.00,-0.02,0.32
2021-01-14,ARKK,2022-01-21,93.96,Put,8.10,8.70,8.40,0.5987,-0.14,0.00,-0.02,0.33
