date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2020-12-10,ARKK,2022-01-21,45,Put,0.70,1.70,1.20,0.6424,-0.03,0.00,-0.01,0.09
2020-12-10,ARKK,2022-01-21,50,Put,1.20,2.70,1.95,0.6549,-0.04,0.00,-0.01,0.12
2020-12-10,ARKK,2022-01-21,55,Put,2.30,2.95,2.63,0.6463,-0.05,0.00,-0.01,0.15
2020-12-10,ARKK,2022-01-21,60,Put,3.10,3.60,3.35,0.6339,-0.07,0.00,-0.01,0.17
2020-12-10,ARKK,2022-01-21,65,Put,4.00,4.60,4.30,0.6278,-0.08,0.00,-0.01,0.20
2020-12-10,ARKK,2022-01-21,70,Put,5.00,5.70,5.35,0.6202,-0.10,0.00,-0.02,0.24
2020-12-10,ARKK,2022-01-21,73,Put,5.60,6.50,6.05,0.6160,-0.11,0.00,-0.02,0.25
2020-12-10,ARKK,2022-01-21,74,Put,6.00,6.60,6.30,0.6148,-0.12,0.00,-0.02,0.26
2020-12-10,ARKK,2022-01-21,75,Put,6.20,6.90,6.55,0.6135,-0.12,0.00,-0.02,0.27
2020-12-10,ARKK,2022-01-21,76,Put,6.50,7.10,6.80,0.6119,-0.12,0.00,-0.02,0.27
2020-12-10,ARKK,2022-01-21,77,Put,6.60,7.40,7.00,0.6084,-0.13,0.00,-0.02,0.28
2020-12-10,ARKK,2022-01-21,78,Put,7.00,7.70,7.35,0.6100,-0.13,0.00,-0.02,0.28
2020-12-10,ARKK,2022-01-21,79,Put,7.30,8.00,7.65,0.6097,-0.14,0.00,-0.02,0.29
2020-12-10,ARKK,2022-01-21,80,Put,7.60,8.30,7.95,0.6091,-0.14,0.00,-0.02,0.30
2020-12-10,ARKK,2022-01-21,81,Put,7.70,8.60,8.15,0.6049,-0.15,0.00,-0.02,0.30
2020-12-10,ARKK,2022-01-21,82,Put,8.10,8.90,8.50,0.6056,-0.15,0.00,-0.02,0.31
2020-12-10,ARKK,2022-01-21,83,Put,8.30,9.20,8.75,0.6029,-0.15,0.00,-0.02,0.31
2020-12-10,ARKK,2022-01-21,84,Put,8.60,9.50,9.05,0.6016,-0.16,0.00,-0.02,0.32
2020-12-10,ARKK,2022-01-21,85,Put,8.90,9.60,9.25,0.5971,-0.16,0.00,-0.02,0.32
2020-12-10,ARKK,2022-01-21,86,Put,9.30,10.10,9.70,0.6001,-0.17,0.00,-0.02,0.33
2020-12-10,ARKK,2022-01-21,87,Put,9.70,10.50,10.10,0.6013,-0.17,0.00,-0.02,0.34
2020-12-10,ARKK,2022-01-21,88,Put,10.00,10.90,10.45,0.6007,-0.18,0.00,-0.02,0.34
2020-12-10,ARKK,2022-01-21,89,Put,10.30,11.20,10.75,0.5986,-0.18,0.00,-0.02,0.35
2020-12-10,ARKK,2022-01-21,90,Put,10.60,11.60,11.10,0.5978,-0.19,0.00,-0.02,0.35
2020-12-10,ARKK,2022-01-21,91,Put,11.10,12.00,11.55,0.5996,-0.19,0.00,-0.02,0.36
2020-12-10,ARKK,2022-01-21,92,Put,11.30,12.30,11.80,0.5957,-0.20,0.00,-0.02,0.36
2020-12-10,ARKK,2022-01-21,93,Put,11.80,12.70,12.25,0.5971,-0.20,0.00,-0.02,0.37
2020-12-10,ARKK,2022-01-21,94,Put,11.90,13.10,12.50,0.5930,-0.20,0.00,-0.02,0.37
2020-12-10,ARKK,2022-01-21,95,Put,12.50,13.50,13.00,0.5954,-0.21,0.00,-0.02,0.38
2020-12-10,ARKK,2022-01-21,96,Put,12.80,13.70,13.25,0.5910,-0.21,0.00,-0.02,0.38
2020-12-10,ARKK,2022-01-21,97,Put,13.20,14.30,13.75,0.5930,-0.22,0.00,-0.03,0.39
2020-12-10,ARKK,2022-01-21,98,Put,13.60,14.70,14.15,0.5923,-0.22,0.00,-0.03,0.40
2020-12-10,ARKK,2022-01-21,99,Put,13.90,15.10,14.50,0.5902,-0.23,0.00,-0.03,0.40
2020-12-10,ARKK,2022-01-21,100,Put,14.40,15.10,14.75,0.5855,-0.23,0.00,-0.03,0.41
2020-12-10,ARKK,2022-01-21,101,Put,14.70,15.90,15.30,0.5881,-0.24,0.00,-0.03,0.41
2020-12-10,ARKK,2022-01-21,105,Put,16.60,17.90,17.25,0.5906,-0.26,0.01,-0.03,0.43
