date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2020-12-17,ARKK,2022-01-21,45,Put,0.00,2.05,1.03,0.6285,-0.03,0.00,-0.01,0.08
2020-12-17,ARKK,2022-01-21,50,Put,0.05,1.50,0.78,0.5403,-0.02,0.00,0.00,0.07
2020-12-17,ARKK,2022-01-21,55,Put,0.60,2.95,1.78,0.5905,-0.04,0.00,-0.01,0.12
2020-12-17,ARKK,2022-01-21,60,Put,1.65,2.95,2.30,0.5763,-0.06,0.00,-0.01,0.15
2020-12-17,ARKK,2022-01-21,65,Put,2.35,3.40,2.88,0.5604,-0.07,0.00,-0.01,0.17
2020-12-17,ARKK,2022-01-21,70,Put,3.10,5.20,4.15,0.5747,-0.09,0.00,-0.01,0.22
2020-12-17,ARKK,2022-01-21,73,Put,4.00,5.00,4.50,0.5597,-0.10,0.00,-0.01,0.23
2020-12-17,ARKK,2022-01-21,74,Put,3.90,5.80,4.85,0.5645,-0.10,0.00,-0.02,0.24
2020-12-17,ARKK,2022-01-21,75,Put,3.40,5.60,4.50,0.5398,-0.10,0.00,-0.01,0.24
2020-12-17,ARKK,2022-01-21,76,Put,3.60,5.80,4.70,0.5383,-0.11,0.00,-0.01,0.24
2020-12-17,ARKK,2022-01-21,77,Put,4.00,6.10,5.05,0.5426,-0.11,0.00,-0.02,0.25
2020-12-17,ARKK,2022-01-21,78,Put,4.20,6.30,5.25,0.5405,-0.12,0.00,-0.02,0.26
2020-12-17,ARKK,2022-01-21,79,Put,4.30,6.50,5.40,0.5364,-0.12,0.00,-0.02,0.26
2020-12-17,ARKK,2022-01-21,80,Put,4.60,6.70,5.65,0.5359,-0.12,0.00,-0.02,0.27
2020-12-17,ARKK,2022-01-21,81,Put,4.70,7.10,5.90,0.5352,-0.13,0.00,-0.02,0.28
2020-12-17,ARKK,2022-01-21,82,Put,5.60,7.80,6.70,0.5534,-0.14,0.00,-0.02,0.29
2020-12-17,ARKK,2022-01-21,83,Put,5.30,7.70,6.50,0.5365,-0.14,0.00,-0.02,0.29
2020-12-17,ARKK,2022-01-21,84,Put,6.10,8.00,7.05,0.5452,-0.15,0.00,-0.02,0.30
2020-12-17,ARKK,2022-01-21,85,Put,5.80,8.40,7.10,0.5368,-0.15,0.00,-0.02,0.31
2020-12-17,ARKK,2022-01-21,86,Put,6.50,8.70,7.60,0.5430,-0.15,0.00,-0.02,0.31
2020-12-17,ARKK,2022-01-21,87,Put,6.60,9.00,7.80,0.5393,-0.16,0.00,-0.02,0.32
2020-12-17,ARKK,2022-01-21,88,Put,7.10,9.30,8.20,0.5416,-0.16,0.00,-0.02,0.33
2020-12-17,ARKK,2022-01-21,89,Put,7.40,9.90,8.65,0.5452,-0.17,0.00,-0.02,0.33
2020-12-17,ARKK,2022-01-21,90,Put,7.60,8.90,8.25,0.5232,-0.17,0.00,-0.02,0.33
2020-12-17,ARKK,2022-01-21,91,Put,7.80,10.30,9.05,0.5368,-0.18,0.00,-0.02,0.34
2020-12-17,ARKK,2022-01-21,92,Put,8.40,10.80,9.60,0.5425,-0.19,0.00,-0.02,0.35
2020-12-17,ARKK,2022-01-21,93,Put,8.00,11.10,9.55,0.5309,-0.19,0.00,-0.02,0.35
2020-12-17,ARKK,2022-01-21,94,Put,9.00,11.60,10.30,0.5416,-0.20,0.00,-0.02,0.36
2020-12-17,ARKK,2022-01-21,95,Put,9.30,11.80,10.55,0.5383,-0.20,0.00,-0.02,0.37
2020-12-17,ARKK,2022-01-21,96,Put,9.70,12.20,10.95,0.5388,-0.21,0.00,-0.02,0.37
2020-12-17,ARKK,2022-01-21,97,Put,9.60,12.60,11.10,0.5326,-0.21,0.00,-0.02,0.38
2020-12-17,ARKK,2022-01-21,98,Put,10.40,13.00,11.70,0.5380,-0.22,0.00,-0.02,0.39
2020-12-17,ARKK,2022-01-21,99,Put,10.60,13.40,12.00,0.5354,-0.22,0.00,-0.02,0.39
2020-12-17,ARKK,2022-01-21,100,Put,10.90,13.30,12.10,0.5277,-0.23,0.00,-0.02,0.40
2020-12-17,ARKK,2022-01-21,101,Put,11.60,14.30,12.95,0.5387,-0.23,0.00,-0.02,0.40
2020-12-17,ARKK,2022-01-21,105,Put,12.60,16.50,14.55,0.5356,-0.25,0.01,-0.02,0.42
