date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-04-29,ARKK,2022-01-21,42.96,Put,0.25,0.40,0.33,0.6263,-0.01,0.00,0.00,0.03
2021-04-29,ARKK,2022-01-21,47.96,Put,0.30,0.55,0.43,0.5916,-0.02,0.00,0.00,0.04
2021-04-29,ARKK,2022-01-21,52.96,Put,0.30,0.75,0.53,0.5558,-0.02,0.00,-0.01,0.05
2021-04-29,ARKK,2022-01-21,57.96,Put,0.80,1.00,0.90,0.5593,-0.03,0.00,-0.01,0.08
2021-04-29,ARKK,2022-01-21,60,Put,0.95,1.05,1.00,0.5494,-0.04,0.00,-0.01,0.08
2021-04-29,ARKK,2022-01-21,62.96,Put,0.85,1.40,1.13,0.5318,-0.04,0.00,-0.01,0.09
2021-04-29,ARKK,2022-01-21,65,Put,1.25,1.45,1.35,0.5328,-0.05,0.00,-0.01,0.11
2021-04-29,ARKK,2022-01-21,67.96,Put,1.50,1.65,1.58,0.5216,-0.06,0.00,-0.01,0.12
2021-04-29,ARKK,2022-01-21,70.96,Put,1.80,1.95,1.88,0.5139,-0.07,0.00,-0.01,0.13
2021-04-29,ARKK,2022-01-21,71.96,Put,1.90,2.10,2.00,0.5125,-0.07,0.00,-0.01,0.14
2021-04-29,ARKK,2022-01-21,72.96,Put,2.05,2.20,2.13,0.5108,-0.07,0.00,-0.01,0.15
2021-04-29,ARKK,2022-01-21,73.96,Put,2.15,2.30,2.23,0.5087,-0.08,0.00,-0.01,0.15
2021-04-29,ARKK,2022-01-21,74.96,Put,2.30,2.45,2.38,0.5063,-0.08,0.00,-0.01,0.16
2021-04-29,ARKK,2022-01-21,75.96,Put,2.40,2.60,2.50,0.5036,-0.09,0.00,-0.01,0.16
2021-04-29,ARKK,2022-01-21,76.96,Put,2.55,2.75,2.65,0.5022,-0.09,0.00,-0.01,0.17
2021-04-29,ARKK,2022-01-21,77.96,Put,2.70,2.90,2.80,0.5004,-0.09,0.00,-0.01,0.17
2021-04-29,ARKK,2022-01-21,78.96,Put,2.85,3.10,2.98,0.4997,-0.10,0.00,-0.02,0.18
2021-04-29,ARKK,2022-01-21,79.96,Put,3.00,3.20,3.10,0.4959,-0.10,0.00,-0.02,0.19
2021-04-29,ARKK,2022-01-21,80.96,Put,3.10,3.40,3.25,0.4933,-0.11,0.00,-0.02,0.19
2021-04-29,ARKK,2022-01-21,81.96,Put,3.30,3.60,3.45,0.4929,-0.11,0.00,-0.02,0.20
2021-04-29,ARKK,2022-01-21,82.96,Put,3.50,3.80,3.65,0.4921,-0.12,0.00,-0.02,0.21
2021-04-29,ARKK,2022-01-21,83.96,Put,3.70,4.00,3.85,0.4910,-0.13,0.00,-0.02,0.21
2021-04-29,ARKK,2022-01-21,84.96,Put,3.90,4.20,4.05,0.4896,-0.13,0.00,-0.02,0.22
2021-04-29,ARKK,2022-01-21,85.96,Put,4.10,4.40,4.25,0.4879,-0.14,0.00,-0.02,0.23
2021-04-29,ARKK,2022-01-21,86.96,Put,4.30,4.60,4.45,0.4859,-0.14,0.00,-0.02,0.23
2021-04-29,ARKK,2022-01-21,87.96,Put,4.50,4.80,4.65,0.4837,-0.15,0.00,-0.02,0.24
2021-04-29,ARKK,2022-01-21,88.96,Put,4.70,5.00,4.85,0.4812,-0.15,0.00,-0.02,0.25
2021-04-29,ARKK,2022-01-21,89.96,Put,4.90,5.20,5.05,0.4785,-0.16,0.00,-0.02,0.25
2021-04-29,ARKK,2022-01-21,90.96,Put,5.20,5.50,5.35,0.4794,-0.17,0.01,-0.02,0.26
2021-04-29,ARKK,2022-01-21,91.96,Put,5.50,5.70,5.60,0.4781,-0.17,0.01,-0.02,0.27
2021-04-29,ARKK,2022-01-21,92.96,Put,5.70,6.00,5.85,0.4765,-0.18,0.01,-0.02,0.27
2021-04-29,ARKK,2022-01-21,93.96,Put,6.00,6.30,6.15,0.4765,-0.19,0.01,-0.02,0.28
2021-04-29,ARKK,2022-01-21,94.96,Put,6.30,6.50,6.40,0.4743,-0.19,0.01,-0.02,0.28
2021-04-29,ARKK,2022-01-21,95.96,Put,6.50,6.80,6.65,0.4720,-0.20,0.01,-0.02,0.29
2021-04-29,ARKK,2022-01-21,96.96,Put,6.80,7.10,6.95,0.4711,-0.21,0.01,-0.02,0.30
2021-04-29,ARKK,2022-01-21,97.96,Put,7.10,7.40,7.25,0.4700,-0.21,0.01,-0.02,0.30
2021-04-29,ARKK,2022-01-21,98.96,Put,7.40,7.80,7.60,0.4602,-0.22,0.01,-0.02,0.31
2021-04-29,ARKK,2022-01-21,100,Put,7.60,8.00,7.80,0.4649,-0.23,0.01,-0.03,0.31
2021-04-29,ARKK,2022-01-21,102.96,Put,8.70,9.10,8.90,0.4652,-0.25,0.01,-0.03,0.33
2021-04-29,ARKK,2022-01-21,105,Put,9.50,9.80,9.65,0.4637,-0.27,0.01,-0.03,0.34
2021-04-29,ARKK,2022-01-21,107.96,Put,10.60,11.00,10.80,0.4616,-0.29,0.01,-0.03,0.36
2021-04-29,ARKK,2022-01-21,110,Put,11.40,11.80,11.60,0.4591,-0.31,0.01,-0.03,0.37
2021-04-29,ARKK,2022-01-21,112.96,Put,12.70,13.10,12.90,0.4576,-0.33,0.01,-0.03,0.38
2021-04-29,ARKK,2022-01-21,115,Put,13.70,14.10,13.90,0.4581,-0.35,0.01,-0.03,0.38
2021-04-29,ARKK,2022-01-21,117.96,Put,15.10,15.50,15.30,0.4559,-0.37,0.01,-0.03,0.39
2021-04-29,ARKK,2022-01-21,120,Put,16.10,16.50,16.30,0.4542,-0.39,0.01,-0.03,0.40
2021-04-29,ARKK,2022-01-21,122.96,Put,17.70,18.10,17.90,0.4538,-0.42,0.01,-0.03,0.40
2021-04-29,ARKK,2022-01-21,125,Put,18.80,19.30,19.05,0.4537,-0.43,0.01,-0.03,0.41
2021-04-29,ARKK,2022-01-21,127.96,Put,20.60,21.00,20.80,0.4541,-0.46,0.01,-0.03,0.41
2021-04-29,ARKK,2022-01-21,130,Put,21.80,22.30,22.05,0.4544,-0.47,0.01,-0.03,0.41
2021-04-29,ARKK,2022-01-21,132.96,Put,24.40,24.90,24.65,0.4531,-0.50,0.01,-0.03,0.41
