date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-04-01,ARKK,2022-01-21,42.96,Put,0.40,0.55,0.48,0.6312,-0.02,0.00,0.00,0.04
2021-04-01,ARKK,2022-01-21,47.96,Put,0.65,0.75,0.70,0.6126,-0.02,0.00,-0.01,0.06
2021-04-01,ARKK,2022-01-21,52.96,Put,0.80,1.05,0.93,0.5867,-0.03,0.00,-0.01,0.08
2021-04-01,ARKK,2022-01-21,57.96,Put,1.10,1.40,1.25,0.5680,-0.04,0.00,-0.01,0.10
2021-04-01,ARKK,2022-01-21,60,Put,1.30,1.75,1.53,0.5720,-0.05,0.00,-0.01,0.11
2021-04-01,ARKK,2022-01-21,62.96,Put,1.60,1.85,1.73,0.5566,-0.05,0.00,-0.01,0.12
2021-04-01,ARKK,2022-01-21,65,Put,1.80,2.05,1.93,0.5502,-0.06,0.00,-0.01,0.13
2021-04-01,ARKK,2022-01-21,67.96,Put,2.00,2.40,2.20,0.5381,-0.07,0.00,-0.01,0.15
2021-04-01,ARKK,2022-01-21,70.96,Put,1.90,3.00,2.45,0.5326,-0.08,0.00,-0.01,0.16
2021-04-01,ARKK,2022-01-21,71.96,Put,2.55,2.95,2.75,0.5303,-0.08,0.00,-0.01,0.17
2021-04-01,ARKK,2022-01-21,72.96,Put,2.70,3.10,2.90,0.5284,-0.09,0.00,-0.01,0.17
2021-04-01,ARKK,2022-01-21,73.96,Put,2.85,3.30,3.08,0.5275,-0.09,0.00,-0.02,0.18
2021-04-01,ARKK,2022-01-21,74.96,Put,3.00,3.40,3.20,0.5236,-0.10,0.00,-0.02,0.19
2021-04-01,ARKK,2022-01-21,75.96,Put,3.20,3.60,3.40,0.5235,-0.10,0.00,-0.02,0.19
2021-04-01,ARKK,2022-01-21,76.96,Put,3.30,3.80,3.55,0.5205,-0.11,0.00,-0.02,0.20
2021-04-01,ARKK,2022-01-21,77.96,Put,3.50,3.90,3.70,0.5172,-0.11,0.00,-0.02,0.20
2021-04-01,ARKK,2022-01-21,78.96,Put,3.70,4.10,3.90,0.5161,-0.12,0.00,-0.02,0.21
2021-04-01,ARKK,2022-01-21,79.96,Put,3.90,4.30,4.10,0.5148,-0.12,0.00,-0.02,0.22
2021-04-01,ARKK,2022-01-21,80.96,Put,4.10,4.50,4.30,0.5131,-0.13,0.00,-0.02,0.22
2021-04-01,ARKK,2022-01-21,81.96,Put,4.30,4.70,4.50,0.5112,-0.13,0.00,-0.02,0.23
2021-04-01,ARKK,2022-01-21,82.96,Put,4.60,5.00,4.80,0.5133,-0.14,0.00,-0.02,0.24
2021-04-01,ARKK,2022-01-21,83.96,Put,4.80,5.20,5.00,0.5108,-0.14,0.00,-0.02,0.24
2021-04-01,ARKK,2022-01-21,84.96,Put,5.10,5.40,5.25,0.5100,-0.15,0.00,-0.02,0.25
2021-04-01,ARKK,2022-01-21,85.96,Put,5.20,5.60,5.40,0.5051,-0.15,0.00,-0.02,0.26
2021-04-01,ARKK,2022-01-21,86.96,Put,5.50,5.90,5.70,0.5059,-0.16,0.00,-0.02,0.26
2021-04-01,ARKK,2022-01-21,87.96,Put,5.70,6.20,5.95,0.5044,-0.16,0.00,-0.02,0.27
2021-04-01,ARKK,2022-01-21,88.96,Put,6.00,6.40,6.20,0.5026,-0.17,0.00,-0.02,0.27
2021-04-01,ARKK,2022-01-21,89.96,Put,6.20,6.70,6.45,0.5007,-0.18,0.00,-0.02,0.28
2021-04-01,ARKK,2022-01-21,90.96,Put,6.50,7.00,6.75,0.5002,-0.18,0.01,-0.02,0.29
2021-04-01,ARKK,2022-01-21,91.96,Put,6.80,7.30,7.05,0.4995,-0.19,0.01,-0.02,0.29
2021-04-01,ARKK,2022-01-21,92.96,Put,7.10,7.60,7.35,0.4986,-0.19,0.01,-0.02,0.30
2021-04-01,ARKK,2022-01-21,93.96,Put,7.40,7.90,7.65,0.4973,-0.20,0.01,-0.02,0.31
