date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-04-22,ARKK,2022-01-21,42.96,Put,0.20,0.40,0.30,0.6078,-0.01,0.00,0.00,0.03
2021-04-22,ARKK,2022-01-21,47.96,Put,0.25,0.65,0.45,0.5871,-0.02,0.00,0.00,0.04
2021-04-22,ARKK,2022-01-21,52.96,Put,0.40,0.90,0.65,0.5681,-0.02,0.00,-0.01,0.06
2021-04-22,ARKK,2022-01-21,57.96,Put,1.00,1.10,1.05,0.5676,-0.04,0.00,-0.01,0.08
2021-04-22,ARKK,2022-01-21,60,Put,1.10,1.25,1.18,0.5590,-0.04,0.00,-0.01,0.09
2021-04-22,ARKK,2022-01-21,62.96,Put,1.10,1.55,1.33,0.5420,-0.05,0.00,-0.01,0.10
2021-04-22,ARKK,2022-01-21,65,Put,1.35,1.70,1.53,0.5386,-0.05,0.00,-0.01,0.11
2021-04-22,ARKK,2022-01-21,67.96,Put,1.65,1.95,1.80,0.5296,-0.06,0.00,-0.01,0.13
2021-04-22,ARKK,2022-01-21,70.96,Put,2.00,2.30,2.15,0.5233,-0.07,0.00,-0.01,0.15
2021-04-22,ARKK,2022-01-21,71.96,Put,2.15,2.45,2.30,0.5228,-0.08,0.00,-0.01,0.15
2021-04-22,ARKK,2022-01-21,72.96,Put,2.25,2.60,2.43,0.5203,-0.08,0.00,-0.01,0.16
2021-04-22,ARKK,2022-01-21,73.96,Put,2.40,2.75,2.58,0.5190,-0.08,0.00,-0.01,0.16
2021-04-22,ARKK,2022-01-21,74.96,Put,2.55,2.85,2.70,0.5159,-0.09,0.00,-0.01,0.17
2021-04-22,ARKK,2022-01-21,75.96,Put,2.70,3.10,2.90,0.5168,-0.09,0.00,-0.02,0.18
2021-04-22,ARKK,2022-01-21,76.96,Put,2.80,3.20,3.00,0.5118,-0.10,0.00,-0.02,0.18
2021-04-22,ARKK,2022-01-21,77.96,Put,3.00,3.40,3.20,0.5120,-0.10,0.00,-0.02,0.19
2021-04-22,ARKK,2022-01-21,78.96,Put,3.20,3.60,3.40,0.5118,-0.11,0.00,-0.02,0.19
2021-04-22,ARKK,2022-01-21,79.96,Put,3.30,3.70,3.50,0.5061,-0.11,0.00,-0.02,0.20
2021-04-22,ARKK,2022-01-21,80.96,Put,3.50,3.90,3.70,0.5053,-0.12,0.00,-0.02,0.21
2021-04-22,ARKK,2022-01-21,81.96,Put,3.70,4.10,3.90,0.5042,-0.12,0.00,-0.02,0.21
2021-04-22,ARKK,2022-01-21,82.96,Put,3.90,4.30,4.10,0.5027,-0.13,0.00,-0.02,0.22
2021-04-22,ARKK,2022-01-21,83.96,Put,4.10,4.50,4.30,0.5010,-0.13,0.00,-0.02,0.23
2021-04-22,ARKK,2022-01-21,84.96,Put,4.30,4.70,4.50,0.4989,-0.14,0.00,-0.02,0.23
2021-04-22,ARKK,2022-01-21,85.96,Put,4.50,4.90,4.70,0.4967,-0.14,0.00,-0.02,0.24
2021-04-22,ARKK,2022-01-21,86.96,Put,4.70,5.20,4.95,0.4962,-0.15,0.00,-0.02,0.24
2021-04-22,ARKK,2022-01-21,87.96,Put,5.00,5.40,5.20,0.4954,-0.16,0.00,-0.02,0.25
2021-04-22,ARKK,2022-01-21,88.96,Put,5.20,5.60,5.40,0.4924,-0.16,0.00,-0.02,0.26
2021-04-22,ARKK,2022-01-21,89.96,Put,5.50,5.90,5.70,0.4930,-0.17,0.00,-0.02,0.26
2021-04-22,ARKK,2022-01-21,90.96,Put,5.70,6.10,5.90,0.4895,-0.17,0.01,-0.02,0.27
2021-04-22,ARKK,2022-01-21,91.96,Put,6.00,6.40,6.20,0.4895,-0.18,0.01,-0.02,0.27
2021-04-22,ARKK,2022-01-21,92.96,Put,6.20,6.70,6.45,0.4873,-0.19,0.01,-0.02,0.28
2021-04-22,ARKK,2022-01-21,93.96,Put,6.50,6.90,6.70,0.4850,-0.19,0.01,-0.02,0.29
2021-04-22,ARKK,2022-01-21,94.96,Put,6.80,7.20,7.00,0.4842,-0.20,0.01,-0.02,0.29
2021-04-22,ARKK,2022-01-21,95.96,Put,7.00,7.50,7.25,0.4817,-0.21,0.01,-0.02,0.30
2021-04-22,ARKK,2022-01-21,96.96,Put,7.40,7.80,7.60,0.4817,-0.21,0.01,-0.02,0.30
2021-04-22,ARKK,2022-01-21,97.96,Put,7.70,8.20,7.95,0.4817,-0.22,0.01,-0.02,0.31
2021-04-22,ARKK,2022-01-21,98.96,Put,8.00,8.50,8.25,0.4799,-0.23,0.01,-0.03,0.32
2021-04-22,ARKK,2022-01-21,100,Put,8.40,8.80,8.60,0.4789,-0.23,0.01,-0.03,0.32
2021-04-22,ARKK,2022-01-21,102.96,Put,9.40,9.80,9.60,0.4748,-0.26,0.01,-0.03,0.34
2021-04-22,ARKK,2022-01-21,105,Put,10.10,10.60,10.35,0.4726,-0.27,0.01,-0.03,0.35
2021-04-22,ARKK,2022-01-21,107.96,Put,11.20,11.80,11.50,0.4695,-0.30,0.01,-0.03,0.36
2021-04-22,ARKK,2022-01-21,110,Put,12.10,12.70,12.40,0.4691,-0.31,0.01,-0.03,0.37
2021-04-22,ARKK,2022-01-21,112.96,Put,13.40,14.00,13.70,0.4668,-0.34,0.01,-0.03,0.38
2021-04-22,ARKK,2022-01-21,115,Put,14.40,14.90,14.65,0.4655,-0.35,0.01,-0.03,0.39
2021-04-22,ARKK,2022-01-21,117.96,Put,15.80,16.40,16.10,0.4638,-0.38,0.01,-0.03,0.40
2021-04-22,ARKK,2022-01-21,120,Put,16.90,17.40,17.15,0.4629,-0.39,0.01,-0.03,0.40
2021-04-22,ARKK,2022-01-21,122.96,Put,18.40,19.40,18.90,0.4621,-0.42,0.01,-0.03,0.41
2021-04-22,ARKK,2022-01-21,125,Put,19.50,20.20,19.85,0.4604,-0.43,0.01,-0.03,0.41
2021-04-22,ARKK,2022-01-21,127.96,Put,21.30,21.90,21.60,0.4603,-0.46,0.01,-0.03,0.41
2021-04-22,ARKK,2022-01-21,130,Put,22.50,23.20,22.85,0.4613,-0.47,0.01,-0.03,0.42
2021-04-22,ARKK,2022-01-21,132.96,Put,24.40,25.10,24.75,0.4612,-0.50,0.01,-0.03,0.42
