date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2022-01-26,ARKK,2022-07-16,35,Put,0.66,0.85,0.755,0.6972,-0.05,0.00,-0.01,0.05
2022-01-26,ARKK,2022-07-16,40,Put,1.22,1.48,1.350,0.6801,-0.08,0.00,-0.01,0.07
2022-01-26,ARKK,2022-07-16,45,Put,1.96,2.21,2.085,0.6512,-0.11,0.01,-0.02,0.09
2022-01-26,ARKK,2022-07-16,49.22,Put,2.70,3.00,2.850,0.6243,-0.15,0.01,-0.02,0.11
2022-01-26,ARKK,2022-07-16,54.22,Put,3.95,4.25,4.100,0.6022,-0.21,0.01,-0.02,0.13
2022-01-26,ARKK,2022-07-16,59.22,Put,5.45,5.85,5.650,0.5799,-0.27,0.01,-0.03,0.16
2022-01-26,ARKK,2022-07-16,64.22,Put,7.50,7.75,7.625,0.5636,-0.34,0.01,-0.03,0.17
2022-01-26,ARKK,2022-07-16,69.22,Put,9.60,10.25,9.925,0.5456,-0.42,0.02,-0.03,0.18
2022-01-26,ARKK,2022-07-16,74.22,Put,12.35,12.75,12.550,0.5262,-0.50,0.02,-0.03,0.19
2022-01-26,ARKK,2022-07-16,75,Put,12.90,13.55,13.225,0.5358,-0.51,0.02,-0.03,0.19
2022-01-26,ARKK,2022-07-16,76,Put,13.40,14.15,13.775,0.5304,-0.52,0.02,-0.03,0.19
2022-01-26,ARKK,2022-07-16,77,Put,14.05,14.75,14.400,0.5284,-0.54,0.02,-0.03,0.19
2022-01-26,ARKK,2022-07-16,78,Put,14.50,15.50,15.000,0.5242,-0.55,0.02,-0.03,0.18
2022-01-26,ARKK,2022-07-16,79,Put,15.40,16.15,15.775,0.5289,-0.56,0.02,-0.03,0.18
2022-01-26,ARKK,2022-07-16,79.22,Put,15.50,16.25,15.875,0.5260,-0.57,0.02,-0.03,0.18
2022-01-26,ARKK,2022-07-16,80,Put,16.10,16.85,16.475,0.5289,-0.58,0.02,-0.03,0.18
2022-01-26,ARKK,2022-07-16,81,Put,16.30,17.45,16.875,0.5116,-0.60,0.02,-0.02,0.18
2022-01-26,ARKK,2022-07-16,82,Put,17.40,18.30,17.850,0.5256,-0.61,0.02,-0.02,0.18
2022-01-26,ARKK,2022-07-16,83,Put,18.00,19.00,18.500,0.5208,-0.62,0.02,-0.02,0.18
2022-01-26,ARKK,2022-07-16,84,Put,18.55,19.70,19.125,0.5138,-0.64,0.02,-0.02,0.17
2022-01-26,ARKK,2022-07-16,84.22,Put,18.85,19.90,19.375,0.5186,-0.64,0.02,-0.02,0.17
2022-01-26,ARKK,2022-07-16,85,Put,19.40,20.50,19.950,0.5177,-0.65,0.01,-0.02,0.17
2022-01-26,ARKK,2022-07-16,89.22,Put,22.95,23.85,23.400,0.5271,-0.69,0.01,-0.02,0.16
2022-01-26,ARKK,2022-07-16,94.22,Put,26.90,28.05,27.475,0.5266,-0.74,0.01,-0.02,0.14
2022-01-26,ARKK,2022-07-16,99.22,Put,31.65,32.55,32.100,0.5553,-0.76,0.01,-0.02,0.14
2022-01-26,ARKK,2022-07-16,104.22,Put,36.00,37.20,36.600,0.5696,-0.78,0.01,-0.02,0.12
2022-01-26,ARKK,2022-07-16,109.22,Put,41.25,41.95,41.600,0.6211,-0.78,0.01,-0.02,0.12
2022-01-26,ARKK,2022-07-16,114.22,Put,45.45,46.90,46.175,0.6362,-0.79,0.01,-0.02,0.11
2022-01-26,ARKK,2022-07-16,119.22,Put,51.00,51.70,51.350,0.7020,-0.77,0.01,-0.02,0.12
2022-01-26,ARKK,2022-07-16,124.22,Put,55.30,56.45,55.875,0.7114,-0.78,0.00,-0.02,0.11
2022-01-26,ARKK,2022-07-16,129.22,Put,59.80,62.35,61.075,0.7801,-0.76,0.00,-0.02,0.12
2022-01-26,ARKK,2022-07-16,134.22,Put,65.20,66.55,65.875,0.8140,-0.76,0.00,-0.02,0.12
2022-01-26,ARKK,2022-07-16,139.22,Put,70.05,71.60,70.825,0.8611,-0.75,0.00,-0.03,0.12
2022-01-26,ARKK,2022-07-16,144.22,Put,75.15,76.70,75.925,0.9211,-0.73,0.00,-0.03,0.12
2022-01-26,ARKK,2022-07-16,149.22,Put,79.70,81.70,80.700,0.9541,-0.72,0.00,-0.03,0.12
2022-01-26,ARKK,2022-07-16,154.22,Put,85.00,86.50,85.750,1.0102,-0.71,0.00,-0.03,0.12
2022-01-26,ARKK,2022-07-16,159.22,Put,89.95,91.40,90.675,1.0562,-0.69,0.00,-0.03,0.12
2022-01-26,ARKK,2022-07-16,164.22,Put,94.80,96.55,95.675,1.1084,-0.68,0.00,-0.04,0.13
2022-01-26,ARKK,2022-07-16,169.22,Put,100.05,101.85,100.950,1.1820,-0.66,0.00,-0.04,0.13
2022-01-26,ARKK,2022-07-16,174.22,Put,104.85,106.50,105.675,1.2129,-0.65,0.00,-0.04,0.13
2022-01-26,ARKK,2022-07-16,179.22,Put,109.90,111.20,110.550,1.2557,-0.64,0.00,-0.04,0.13
2022-01-26,ARKK,2022-07-16,184.22,Put,114.75,116.20,115.475,1.3025,-0.63,0.00,-0.05,0.13
2022-01-26,ARKK,2022-07-16,189.22,Put,119.70,121.20,120.450,1.3532,-0.61,0.00,-0.05,0.13
2022-01-26,ARKK,2022-07-16,194.22,Put,124.80,126.25,125.525,1.4115,-0.60,0.00,-0.05,0.13
