date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2020-10-29,ARKK,2022-01-21,45,Put,1.25,1.70,1.48,0.5336,-0.05,0.00,-0.01,0.11
2020-10-29,ARKK,2022-01-21,50,Put,2.10,2.80,2.45,0.5462,-0.07,0.00,-0.01,0.15
2020-10-29,ARKK,2022-01-21,55,Put,3.10,3.60,3.35,0.5375,-0.10,0.00,-0.01,0.18
2020-10-29,ARKK,2022-01-21,60,Put,4.20,4.70,4.45,0.5303,-0.12,0.00,-0.01,0.22
2020-10-29,ARKK,2022-01-21,65,Put,5.60,6.10,5.85,0.5279,-0.15,0.00,-0.01,0.25
2020-10-29,ARKK,2022-01-21,70,Put,7.10,7.80,7.45,0.5249,-0.18,0.00,-0.01,0.28
2020-10-29,ARKK,2022-01-21,73,Put,7.80,9.20,8.50,0.5228,-0.20,0.01,-0.01,0.30
2020-10-29,ARKK,2022-01-21,74,Put,8.30,9.70,9.00,0.5264,-0.21,0.00,-0.02,0.31
2020-10-29,ARKK,2022-01-21,75,Put,8.40,9.80,9.10,0.5168,-0.22,0.01,-0.02,0.31
2020-10-29,ARKK,2022-01-21,76,Put,8.60,10.80,9.70,0.5230,-0.22,0.01,-0.02,0.32
2020-10-29,ARKK,2022-01-21,77,Put,9.30,10.60,9.95,0.5179,-0.23,0.01,-0.02,0.32
2020-10-29,ARKK,2022-01-21,78,Put,9.70,11.40,10.55,0.5234,-0.24,0.01,-0.02,0.33
2020-10-29,ARKK,2022-01-21,79,Put,9.70,12.00,10.85,0.5194,-0.24,0.01,-0.02,0.33
2020-10-29,ARKK,2022-01-21,80,Put,10.40,12.60,11.50,0.5256,-0.25,0.01,-0.02,0.34
2020-10-29,ARKK,2022-01-21,81,Put,10.40,12.20,11.30,0.5067,-0.26,0.01,-0.02,0.34
2020-10-29,ARKK,2022-01-21,82,Put,11.40,12.80,12.10,0.5167,-0.27,0.01,-0.02,0.35
2020-10-29,ARKK,2022-01-21,83,Put,11.10,13.40,12.25,0.5079,-0.27,0.01,-0.02,0.35
2020-10-29,ARKK,2022-01-21,84,Put,12.30,13.50,12.90,0.5129,-0.28,0.01,-0.02,0.36
2020-10-29,ARKK,2022-01-21,85,Put,12.60,14.20,13.40,0.5135,-0.29,0.01,-0.02,0.36
2020-10-29,ARKK,2022-01-21,86,Put,12.80,14.70,13.75,0.5098,-0.29,0.01,-0.02,0.37
2020-10-29,ARKK,2022-01-21,87,Put,13.30,15.90,14.60,0.5194,-0.30,0.01,-0.02,0.37
2020-10-29,ARKK,2022-01-21,88,Put,14.10,16.40,15.25,0.5233,-0.31,0.01,-0.02,0.37
2020-10-29,ARKK,2022-01-21,89,Put,14.30,16.30,15.30,0.5110,-0.32,0.01,-0.02,0.38
2020-10-29,ARKK,2022-01-21,90,Put,14.90,16.50,15.70,0.5079,-0.32,0.01,-0.02,0.38
2020-10-29,ARKK,2022-01-21,91,Put,15.10,17.30,16.20,0.5072,-0.33,0.01,-0.02,0.39
2020-10-29,ARKK,2022-01-21,92,Put,16.00,17.80,16.90,0.5115,-0.34,0.01,-0.02,0.39
2020-10-29,ARKK,2022-01-21,93,Put,16.60,18.50,17.55,0.5143,-0.35,0.01,-0.02,0.39
2020-10-29,ARKK,2022-01-21,94,Put,17.00,19.60,18.30,0.5194,-0.35,0.01,-0.02,0.39
2020-10-29,ARKK,2022-01-21,95,Put,17.30,19.10,18.20,0.5028,-0.36,0.01,-0.02,0.40
2020-10-29,ARKK,2022-01-21,96,Put,17.80,19.20,18.50,0.4962,-0.37,0.01,-0.02,0.40
2020-10-29,ARKK,2022-01-21,97,Put,19.00,19.90,19.45,0.5057,-0.38,0.01,-0.02,0.40
2020-10-29,ARKK,2022-01-21,98,Put,19.60,20.50,20.05,0.5063,-0.38,0.01,-0.02,0.40
2020-10-29,ARKK,2022-01-21,99,Put,20.20,21.10,20.65,0.5066,-0.39,0.01,-0.02,0.41
2020-10-29,ARKK,2022-01-21,100,Put,20.70,21.60,21.15,0.5044,-0.40,0.01,-0.02,0.41
2020-10-29,ARKK,2022-01-21,101,Put,20.20,22.80,21.50,0.4983,-0.41,0.01,-0.02,0.41
2020-10-29,ARKK,2022-01-21,105,Put,22.90,24.40,23.65,0.4909,-0.44,0.01,-0.02,0.42
