date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-03-11,ARKK,2022-01-21,42.96,Put,0.90,0.95,0.93,0.7248,-0.02,0.00,-0.01,0.06
2021-03-11,ARKK,2022-01-21,47.96,Put,0.75,1.90,1.33,0.7116,-0.03,0.00,-0.01,0.08
2021-03-11,ARKK,2022-01-21,52.96,Put,1.40,1.60,1.50,0.6576,-0.04,0.00,-0.01,0.10
2021-03-11,ARKK,2022-01-21,57.96,Put,1.80,2.20,2.00,0.6540,-0.05,0.00,-0.01,0.12
2021-03-11,ARKK,2022-01-21,60,Put,2.05,2.30,2.18,0.6443,-0.05,0.00,-0.01,0.13
2021-03-11,ARKK,2022-01-21,62.96,Put,2.40,2.65,2.53,0.6362,-0.06,0.00,-0.01,0.14
2021-03-11,ARKK,2022-01-21,65,Put,2.80,2.90,2.85,0.6348,-0.07,0.00,-0.01,0.15
2021-03-11,ARKK,2022-01-21,67.96,Put,3.10,3.40,3.25,0.6261,-0.08,0.00,-0.02,0.17
2021-03-11,ARKK,2022-01-21,70.96,Put,3.50,3.90,3.70,0.6180,-0.08,0.00,-0.02,0.19
2021-03-11,ARKK,2022-01-21,71.96,Put,3.70,4.10,3.90,0.6175,-0.09,0.00,-0.02,0.19
2021-03-11,ARKK,2022-01-21,72.96,Put,3.90,4.30,4.10,0.6167,-0.09,0.00,-0.02,0.20
2021-03-11,ARKK,2022-01-21,73.96,Put,4.00,4.40,4.20,0.6107,-0.10,0.00,-0.02,0.20
2021-03-11,ARKK,2022-01-21,74.96,Put,4.20,4.60,4.40,0.6095,-0.10,0.00,-0.02,0.21
2021-03-11,ARKK,2022-01-21,75.96,Put,4.40,4.90,4.65,0.6103,-0.10,0.00,-0.02,0.22
2021-03-11,ARKK,2022-01-21,76.96,Put,4.60,5.10,4.85,0.6085,-0.11,0.00,-0.02,0.22
2021-03-11,ARKK,2022-01-21,77.96,Put,4.80,5.30,5.05,0.6065,-0.11,0.00,-0.02,0.23
2021-03-11,ARKK,2022-01-21,78.96,Put,5.00,5.50,5.25,0.6043,-0.11,0.00,-0.02,0.23
2021-03-11,ARKK,2022-01-21,79.96,Put,5.20,5.70,5.45,0.6019,-0.12,0.00,-0.02,0.24
2021-03-11,ARKK,2022-01-21,80.96,Put,5.50,5.80,5.65,0.5994,-0.12,0.00,-0.02,0.24
2021-03-11,ARKK,2022-01-21,81.96,Put,5.70,6.20,5.95,0.6006,-0.13,0.00,-0.02,0.25
2021-03-11,ARKK,2022-01-21,82.96,Put,5.90,6.50,6.20,0.5996,-0.13,0.00,-0.02,0.26
2021-03-11,ARKK,2022-01-21,83.96,Put,6.20,6.70,6.45,0.5983,-0.14,0.00,-0.02,0.26
2021-03-11,ARKK,2022-01-21,84.96,Put,6.40,6.80,6.60,0.5931,-0.14,0.00,-0.02,0.27
2021-03-11,ARKK,2022-01-21,85.96,Put,6.90,7.10,7.00,0.5970,-0.15,0.00,-0.02,0.27
2021-03-11,ARKK,2022-01-21,86.96,Put,6.90,7.50,7.20,0.5933,-0.15,0.00,-0.02,0.28
2021-03-11,ARKK,2022-01-21,87.96,Put,7.20,7.80,7.50,0.5930,-0.15,0.00,-0.02,0.29
2021-03-11,ARKK,2022-01-21,88.96,Put,7.50,8.00,7.75,0.5908,-0.16,0.00,-0.02,0.29
2021-03-11,ARKK,2022-01-21,89.96,Put,7.80,8.30,8.05,0.5901,-0.16,0.00,-0.02,0.30
2021-03-11,ARKK,2022-01-21,90.96,Put,8.00,8.70,8.35,0.5892,-0.17,0.00,-0.03,0.30
2021-03-11,ARKK,2022-01-21,91.96,Put,8.30,9.00,8.65,0.5880,-0.17,0.00,-0.03,0.31
2021-03-11,ARKK,2022-01-21,92.96,Put,8.60,9.30,8.95,0.5867,-0.18,0.00,-0.03,0.31
2021-03-11,ARKK,2022-01-21,93.96,Put,8.90,9.60,9.25,0.5852,-0.18,0.00,-0.03,0.32
2021-03-11,ARKK,2022-01-21,94.96,Put,9.30,9.90,9.60,0.5851,-0.19,0.00,-0.03,0.32
2021-03-11,ARKK,2022-01-21,95.96,Put,9.60,10.30,9.95,0.5847,-0.19,0.00,-0.03,0.33
2021-03-11,ARKK,2022-01-21,96.96,Put,9.90,10.60,10.25,0.5827,-0.20,0.00,-0.03,0.33
2021-03-11,ARKK,2022-01-21,97.96,Put,10.30,11.00,10.65,0.5835,-0.21,0.00,-0.03,0.34
2021-03-11,ARKK,2022-01-21,98.96,Put,10.60,11.30,10.95,0.5811,-0.21,0.00,-0.03,0.35
2021-03-11,ARKK,2022-01-21,100,Put,11.00,11.30,11.15,0.5753,-0.22,0.00,-0.03,0.35
2021-03-11,ARKK,2022-01-21,102.96,Put,12.00,12.50,12.25,0.5731,-0.23,0.00,-0.03,0.36
2021-03-11,ARKK,2022-01-21,105,Put,12.80,13.60,13.20,0.5758,-0.24,0.00,-0.03,0.37
2021-03-11,ARKK,2022-01-21,107.96,Put,14.00,14.80,14.40,0.5736,-0.26,0.00,-0.03,0.39
2021-03-11,ARKK,2022-01-21,110,Put,14.80,15.00,14.90,0.5631,-0.27,0.01,-0.03,0.40
2021-03-11,ARKK,2022-01-21,112.96,Put,16.20,17.10,16.65,0.5724,-0.29,0.01,-0.03,0.41
2021-03-11,ARKK,2022-01-21,115,Put,17.10,17.90,17.50,0.5691,-0.30,0.01,-0.03,0.42
2021-03-11,ARKK,2022-01-21,117.96,Put,18.50,19.40,18.95,0.5686,-0.32,0.01,-0.03,0.43
2021-03-11,ARKK,2022-01-21,120,Put,19.50,20.20,19.85,0.5651,-0.33,0.01,-0.03,0.43
2021-03-11,ARKK,2022-01-21,122.96,Put,21.00,21.70,21.35,0.5636,-0.35,0.01,-0.03,0.44
2021-03-11,ARKK,2022-01-21,125,Put,22.10,22.80,22.45,0.5634,-0.36,0.01,-0.03,0.45
2021-03-11,ARKK,2022-01-21,127.96,Put,23.70,24.50,24.10,0.5633,-0.38,0.01,-0.03,0.45
2021-03-11,ARKK,2022-01-21,130,Put,24.80,25.70,25.25,0.5629,-0.39,0.01,-0.03,0.46
2021-03-11,ARKK,2022-01-21,132.96,Put,26.50,27.40,26.95,0.5620,-0.41,0.01,-0.03,0.46
