date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-08-19,ARKK,2022-01-21,47.96,Put,0.30,0.38,0.34,0.6952,-0.02,0.00,-0.01,0.03
2021-08-19,ARKK,2022-01-21,52.96,Put,0.41,0.50,0.46,0.6560,-0.02,0.00,-0.01,0.04
2021-08-19,ARKK,2022-01-21,55,Put,0.50,0.56,0.53,0.6453,-0.03,0.00,-0.01,0.04
2021-08-19,ARKK,2022-01-21,57.96,Put,0.54,0.79,0.67,0.6320,-0.03,0.00,-0.01,0.05
2021-08-19,ARKK,2022-01-21,60,Put,0.61,0.81,0.71,0.6123,-0.03,0.00,-0.01,0.06
2021-08-19,ARKK,2022-01-21,62.96,Put,0.72,0.97,0.85,0.5947,-0.04,0.00,-0.01,0.06
2021-08-19,ARKK,2022-01-21,65,Put,0.90,0.98,0.94,0.5814,-0.05,0.00,-0.01,0.07
2021-08-19,ARKK,2022-01-21,67.96,Put,1.03,1.15,1.09,0.5623,-0.05,0.00,-0.01,0.08
2021-08-19,ARKK,2022-01-21,70.96,Put,1.23,1.35,1.29,0.5465,-0.06,0.00,-0.02,0.09
2021-08-19,ARKK,2022-01-21,71.96,Put,1.30,1.41,1.36,0.5404,-0.07,0.00,-0.02,0.10
2021-08-19,ARKK,2022-01-21,72.96,Put,1.38,1.49,1.44,0.5357,-0.07,0.00,-0.02,0.10
2021-08-19,ARKK,2022-01-21,73.96,Put,1.47,1.57,1.52,0.5310,-0.07,0.00,-0.02,0.10
2021-08-19,ARKK,2022-01-21,74.96,Put,1.55,1.67,1.61,0.5265,-0.08,0.00,-0.02,0.11
2021-08-19,ARKK,2022-01-21,75.96,Put,1.64,1.76,1.70,0.5217,-0.08,0.00,-0.02,0.11
2021-08-19,ARKK,2022-01-21,76.96,Put,1.74,1.84,1.79,0.5165,-0.09,0.00,-0.02,0.12
2021-08-19,ARKK,2022-01-21,77.96,Put,1.85,1.95,1.90,0.5127,-0.09,0.00,-0.02,0.12
2021-08-19,ARKK,2022-01-21,78.96,Put,1.96,2.06,2.01,0.5085,-0.10,0.00,-0.02,0.13
2021-08-19,ARKK,2022-01-21,79.96,Put,2.07,2.15,2.11,0.5032,-0.10,0.00,-0.02,0.13
2021-08-19,ARKK,2022-01-21,80.96,Put,2.19,2.29,2.24,0.4998,-0.11,0.00,-0.02,0.14
2021-08-19,ARKK,2022-01-21,81.96,Put,2.31,2.41,2.36,0.4952,-0.11,0.01,-0.02,0.14
2021-08-19,ARKK,2022-01-21,82.96,Put,2.44,2.54,2.49,0.4911,-0.12,0.01,-0.02,0.15
2021-08-19,ARKK,2022-01-21,83.96,Put,2.58,2.67,2.63,0.4869,-0.13,0.01,-0.02,0.15
2021-08-19,ARKK,2022-01-21,84.96,Put,2.72,2.83,2.78,0.4833,-0.13,0.01,-0.02,0.16
2021-08-19,ARKK,2022-01-21,85.96,Put,2.87,2.98,2.93,0.4793,-0.14,0.01,-0.02,0.16
2021-08-19,ARKK,2022-01-21,86.96,Put,3.00,3.15,3.08,0.4750,-0.15,0.01,-0.02,0.17
2021-08-19,ARKK,2022-01-21,87.96,Put,3.20,3.30,3.25,0.4717,-0.15,0.01,-0.03,0.18
2021-08-19,ARKK,2022-01-21,88.96,Put,3.35,3.50,3.43,0.4681,-0.16,0.01,-0.03,0.18
2021-08-19,ARKK,2022-01-21,89.96,Put,3.50,3.70,3.60,0.4640,-0.17,0.01,-0.03,0.19
2021-08-19,ARKK,2022-01-21,90.96,Put,3.75,3.85,3.80,0.4609,-0.18,0.01,-0.03,0.19
2021-08-19,ARKK,2022-01-21,91.96,Put,3.95,4.10,4.03,0.4587,-0.19,0.01,-0.03,0.20
2021-08-19,ARKK,2022-01-21,92.96,Put,4.15,4.30,4.23,0.4548,-0.19,0.01,-0.03,0.20
2021-08-19,ARKK,2022-01-21,93.96,Put,4.40,4.50,4.45,0.4517,-0.20,0.01,-0.03,0.21
2021-08-19,ARKK,2022-01-21,94.96,Put,4.60,4.75,4.68,0.4482,-0.21,0.01,-0.03,0.22
2021-08-19,ARKK,2022-01-21,95.96,Put,4.85,5.00,4.93,0.4455,-0.22,0.01,-0.03,0.22
2021-08-19,ARKK,2022-01-21,96.96,Put,5.10,5.25,5.18,0.4423,-0.23,0.01,-0.03,0.23
2021-08-19,ARKK,2022-01-21,97.96,Put,5.40,5.55,5.48,0.4409,-0.24,0.01,-0.03,0.23
2021-08-19,ARKK,2022-01-21,98.96,Put,5.70,5.85,5.78,0.4390,-0.25,0.01,-0.03,0.24
2021-08-19,ARKK,2022-01-21,100,Put,6.00,6.10,6.05,0.4351,-0.26,0.01,-0.03,0.24
2021-08-19,ARKK,2022-01-21,102.96,Put,6.95,7.10,7.03,0.4291,-0.30,0.01,-0.03,0.26
2021-08-19,ARKK,2022-01-21,105,Put,7.70,7.85,7.78,0.4258,-0.32,0.01,-0.03,0.27
2021-08-19,ARKK,2022-01-21,107.96,Put,8.80,9.00,8.90,0.4190,-0.36,0.01,-0.03,0.28
2021-08-19,ARKK,2022-01-21,110,Put,9.05,9.95,9.50,0.4060,-0.38,0.01,-0.03,0.28
2021-08-19,ARKK,2022-01-21,112.96,Put,11.10,11.30,11.20,0.4131,-0.42,0.01,-0.04,0.29
2021-08-19,ARKK,2022-01-21,115,Put,12.15,12.35,12.25,0.4115,-0.45,0.01,-0.04,0.29
2021-08-19,ARKK,2022-01-21,117.96,Put,13.75,14.00,13.88,0.4093,-0.49,0.01,-0.04,0.29
2021-08-19,ARKK,2022-01-21,120,Put,14.95,15.20,15.08,0.4084,-0.51,0.01,-0.04,0.29
2021-08-19,ARKK,2022-01-21,122.96,Put,16.85,17.10,16.98,0.4095,-0.55,0.01,-0.03,0.29
2021-08-19,ARKK,2022-01-21,125,Put,18.15,18.45,18.30,0.4088,-0.57,0.01,-0.03,0.29
