date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-03-25,ARKK,2022-01-21,47.96,Put,0.95,1.30,1.13,0.6449,-0.03,0.00,-0.01,0.08
2021-03-25,ARKK,2022-01-21,52.96,Put,1.20,1.75,1.48,0.6199,-0.04,0.00,-0.01,0.10
2021-03-25,ARKK,2022-01-21,57.96,Put,1.75,2.05,1.90,0.5969,-0.06,0.00,-0.01,0.12
2021-03-25,ARKK,2022-01-21,60,Put,2.00,2.25,2.13,0.5903,-0.06,0.00,-0.01,0.13
2021-03-25,ARKK,2022-01-21,62.96,Put,2.30,2.70,2.50,0.5820,-0.07,0.00,-0.01,0.15
2021-03-25,ARKK,2022-01-21,65,Put,2.60,3.00,2.80,0.5776,-0.08,0.00,-0.01,0.16
2021-03-25,ARKK,2022-01-21,67.96,Put,3.00,3.50,3.25,0.5698,-0.09,0.00,-0.02,0.17
2021-03-25,ARKK,2022-01-21,70.96,Put,3.60,4.00,3.80,0.5645,-0.11,0.00,-0.02,0.19
2021-03-25,ARKK,2022-01-21,71.96,Put,3.70,4.30,4.00,0.5630,-0.11,0.00,-0.02,0.20
2021-03-25,ARKK,2022-01-21,72.96,Put,3.90,4.50,4.20,0.5612,-0.12,0.00,-0.02,0.20
2021-03-25,ARKK,2022-01-21,73.96,Put,4.10,4.70,4.40,0.5591,-0.12,0.00,-0.02,0.21
2021-03-25,ARKK,2022-01-21,74.96,Put,4.30,4.90,4.60,0.5567,-0.13,0.00,-0.02,0.22
2021-03-25,ARKK,2022-01-21,75.96,Put,4.60,5.20,4.90,0.5586,-0.13,0.00,-0.02,0.22
2021-03-25,ARKK,2022-01-21,76.96,Put,4.80,5.40,5.10,0.5556,-0.14,0.00,-0.02,0.23
2021-03-25,ARKK,2022-01-21,77.96,Put,5.00,5.60,5.30,0.5524,-0.14,0.00,-0.02,0.23
2021-03-25,ARKK,2022-01-21,78.96,Put,5.20,5.90,5.55,0.5512,-0.15,0.00,-0.02,0.24
2021-03-25,ARKK,2022-01-21,79.96,Put,5.50,6.20,5.85,0.5516,-0.15,0.00,-0.02,0.25
2021-03-25,ARKK,2022-01-21,80.96,Put,5.80,6.10,5.95,0.5438,-0.16,0.00,-0.02,0.25
2021-03-25,ARKK,2022-01-21,81.96,Put,6.00,6.70,6.35,0.5476,-0.16,0.00,-0.02,0.26
2021-03-25,ARKK,2022-01-21,82.96,Put,6.20,7.00,6.60,0.5453,-0.17,0.00,-0.02,0.26
2021-03-25,ARKK,2022-01-21,83.96,Put,6.50,7.30,6.90,0.5446,-0.18,0.00,-0.02,0.27
2021-03-25,ARKK,2022-01-21,84.96,Put,6.80,7.60,7.20,0.5436,-0.18,0.00,-0.02,0.28
2021-03-25,ARKK,2022-01-21,85.96,Put,7.10,7.90,7.50,0.5423,-0.19,0.00,-0.02,0.28
2021-03-25,ARKK,2022-01-21,86.96,Put,7.40,8.20,7.80,0.5408,-0.20,0.00,-0.02,0.29
2021-03-25,ARKK,2022-01-21,87.96,Put,7.70,8.60,8.15,0
