date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-08-26,ARKK,2022-01-21,47.96,Put,0.19,0.26,0.23,0.6921,-0.01,0.00,-0.01,0.02
2021-08-26,ARKK,2022-01-21,52.96,Put,0.25,0.41,0.33,0.6619,-0.02,0.00,-0.01,0.03
2021-08-26,ARKK,2022-01-21,55,Put,0.30,0.48,0.39,0.6523,-0.02,0.00,-0.01,0.03
2021-08-26,ARKK,2022-01-21,57.96,Put,0.31,0.62,0.47,0.6322,-0.02,0.00,-0.01,0.04
2021-08-26,ARKK,2022-01-21,60,Put,0.40,0.66,0.53,0.6203,-0.03,0.00,-0.01,0.05
2021-08-26,ARKK,2022-01-21,62.96,Put,0.51,0.73,0.62,0.6002,-0.03,0.00,-0.01,0.05
2021-08-26,ARKK,2022-01-21,65,Put,0.65,0.74,0.70,0.5877,-0.03,0.00,-0.01,0.06
2021-08-26,ARKK,2022-01-21,67.96,Put,0.68,0.85,0.77,0.5620,-0.04,0.00,-0.01,0.06
2021-08-26,ARKK,2022-01-21,70.96,Put,0.75,1.04,0.90,0.5440,-0.05,0.00,-0.01,0.07
2021-08-26,ARKK,2022-01-21,71.96,Put,0.93,1.02,0.98,0.5424,-0.05,0.00,-0.01,0.08
2021-08-26,ARKK,2022-01-21,72.96,Put,0.99,1.07,1.03,0.5370,-0.05,0.00,-0.01,0.08
2021-08-26,ARKK,2022-01-21,73.96,Put,1.04,1.13,1.09,0.5314,-0.06,0.00,-0.01,0.08
2021-08-26,ARKK,2022-01-21,74.96,Put,1.11,1.19,1.15,0.5267,-0.06,0.00,-0.02,0.09
2021-08-26,ARKK,2022-01-21,75.96,Put,1.17,1.26,1.22,0.5217,-0.06,0.00,-0.02,0.09
2021-08-26,ARKK,2022-01-21,76.96,Put,1.24,1.32,1.28,0.5164,-0.07,0.00,-0.02,0.10
2021-08-26,ARKK,2022-01-21,77.96,Put,1.31,1.40,1.36,0.5118,-0.07,0.00,-0.02,0.10
2021-08-26,ARKK,2022-01-21,78.96,Put,1.39,1.46,1.43,0.5064,-0.07,0.00,-0.02,0.10
2021-08-26,ARKK,2022-01-21,79.96,Put,1.46,1.55,1.51,0.5017,-0.08,0.00,-0.02,0.11
2021-08-26,ARKK,2022-01-21,80.96,Put,1.55,1.63,1.59,0.4972,-0.08,0.00,-0.02,0.11
2021-08-26,ARKK,2022-01-21,81.96,Put,1.64,1.72,1.68,0.4927,-0.09,0.00,-0.02,0.12
2021-08-26,ARKK,2022-01-21,82.96,Put,1.73,1.81,1.77,0.4879,-0.09,0.00,-0.02,0.12
2021-08-26,ARKK,2022-01-21,83.96,Put,1.82,1.91,1.87,0.4833,-0.09,0.00,-0.02,0.13
2021-08-26,ARKK,2022-01-21,84.96,Put,1.93,2.01,1.97,0.4791,-0.10,0.00,-0.02,0.13
2021-08-26,ARKK,2022-01-21,85.96,Put,2.01,2.12,2.07,0.4738,-0.10,0.01,-0.02,0.14
2021-08-26,ARKK,2022-01-21,86.96,Put,2.13,2.23,2.18,0.4697,-0.11,0.01,-0.02,0.14
2021-08-26,ARKK,2022-01-21,87.96,Put,2.26,2.35,2.31,0.4660,-0.12,0.01,-0.02,0.15
2021-08-26,ARKK,2022-01-21,88.96,Put,2.38,2.48,2.43,0.4618,-0.12,0.01,-0.02,0.15
2021-08-26,ARKK,2022-01-21,89.96,Put,2.51,2.62,2.57,0.4580,-0.13,0.01,-0.02,0.16
2021-08-26,ARKK,2022-01-21,90.96,Put,2.65,2.76,2.71,0.4541,-0.14,0.01,-0.02,0.17
2021-08-26,ARKK,2022-01-21,91.96,Put,2.79,2.91,2.85,0.4501,-0.14,0.01,-0.03,0.17
2021-08-26,ARKK,2022-01-21,92.96,Put,2.95,3.10,3.03,0.4476,-0.15,0.01,-0.03,0.18
2021-08-26,ARKK,2022-01-21,93.96,Put,3.10,3.25,3.18,0.4432,-0.16,0.01,-0.03,0.18
2021-08-26,ARKK,2022-01-21,94.96,Put,3.25,3.45,3.35,0.4398,-0.16,0.01,-0.03,0.19
2021-08-26,ARKK,2022-01-21,95.96,Put,3.50,3.60,3.55,0.4373,-0.17,0.01,-0.03,0.19
2021-08-26,ARKK,2022-01-21,96.96,Put,3.65,3.80,3.73,0.4331,-0.18,0.01,-0.03,0.20
2021-08-26,ARKK,2022-01-21,97.96,Put,3.85,4.00,3.93,0.4299,-0.19,0.01,-0.03,0.21
2021-08-26,ARKK,2022-01-21,98.96,Put,4.10,4.25,4.18,0.4286,-0.20,0.01,-0.03,0.21
2021-08-26,ARKK,2022-01-21,100,Put,4.30,4.45,4.38,0.4239,-0.21,0.01,-0.03,0.22
2021-08-26,ARKK,2022-01-21,102.96,Put,5.05,5.20,5.13,0.4166,-0.24,0.01,-0.03,0.24
2021-08-26,ARKK,2022-01-21,105,Put,5.65,5.75,5.70,0.4118,-0.26,0.01,-0.03,0.25
2021-08-26,ARKK,2022-01-21,107.96,Put,6.50,6.70,6.60,0.4042,-0.29,0.01,-0.03,0.26
2021-08-26,ARKK,2022-01-21,110,Put,7.20,7.40,7.30,0.3999,-0.32,0.01,-0.03,0.27
2021-08-26,ARKK,2022-01-21,112.96,Put,8.35,8.50,8.43,0.3943,-0.36,0.01,-0.04,0.28
2021-08-26,ARKK,2022-01-21,115,Put,9.20,9.45,9.33,0.3926,-0.38,0.01,-0.04,0.29
2021-08-26,ARKK,2022-01-21,117.96,Put,10.55,10.75,10.65,0.3874,-0.42,0.01,-0.04,0.30
2021-08-26,ARKK,2022-01-21,120,Put,11.55,11.80,11.68,0.3853,-0.45,0.01,-0.04,0.30
2021-08-26,ARKK,2022-01-21,122.96,Put,13.15,13.40,13.28,0.3829,-0.49,0.01,-0.04,0.30
2021-08-26,ARKK,2022-01-21,125,Put,14.35,14.60,14.48,0.3822,-0.52,0.01,-0.04,0.30
2021-08-26,ARKK,2022-01-21,127.96,Put,16.20,16.50,16.35,0.3826,-0.56,0.01,-0.04,0.30
2021-08-26,ARKK,2022-01-21,130,Put,17.45,17.80,17.63,0.3803,-0.58,0.01,-0.03,0.29
2021-08-26,ARKK,2022-01-21,132.96,Put,19.55,19.90,19.73,0.3825,-0.62,0.01,-0.03,0.29
