date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2020-10-22,ARKK,2022-01-21,45,Put,1.40,1.80,1.60,0.5514,-0.05,0.00,-0.01,0.11
2020-10-22,ARKK,2022-01-21,50,Put,2.20,2.60,2.40,0.5500,-0.07,0.00,-0.01,0.15
2020-10-22,ARKK,2022-01-21,55,Put,3.10,3.60,3.35,0.5456,-0.09,0.00,-0.01,0.18
2020-10-22,ARKK,2022-01-21,60,Put,4.30,4.70,4.50,0.5417,-0.12,0.00,-0.01,0.22
2020-10-22,ARKK,2022-01-21,65,Put,5.60,6.00,5.80,0.5359,-0.14,0.00,-0.01,0.25
2020-10-22,ARKK,2022-01-21,70,Put,7.00,7.40,7.20,0.5270,-0.17,0.00,-0.01,0.28
2020-10-22,ARKK,2022-01-21,73,Put,8.00,8.50,8.25,0.5261,-0.19,0.00,-0.01,0.30
2020-10-22,ARKK,2022-01-21,74,Put,8.40,8.90,8.65,0.5268,-0.20,0.00,-0.02,0.31
2020-10-22,ARKK,2022-01-21,75,Put,8.70,9.20,8.95,0.5241,-0.20,0.01,-0.02,0.31
2020-10-22,ARKK,2022-01-21,76,Put,9.10,9.60,9.35,0.5243,-0.21,0.01,-0.02,0.32
2020-10-22,ARKK,2022-01-21,77,Put,9.50,10.00,9.75,0.5242,-0.22,0.01,-0.02,0.32
2020-10-22,ARKK,2022-01-21,78,Put,9.70,11.00,10.35,0.5300,-0.23,0.01,-0.02,0.33
2020-10-22,ARKK,2022-01-21,79,Put,10.30,10.80,10.55,0.5234,-0.23,0.01,-0.02,0.33
2020-10-22,ARKK,2022-01-21,80,Put,10.70,11.20,10.95,0.5226,-0.24,0.01,-0.02,0.34
2020-10-22,ARKK,2022-01-21,81,Put,10.50,12.10,11.30,0.5201,-0.24,0.01,-0.02,0.35
2020-10-22,ARKK,2022-01-21,82,Put,10.90,12.50,11.70,0.5190,-0.25,0.01,-0.02,0.35
2020-10-22,ARKK,2022-01-21,83,Put,11.40,12.90,12.15,0.5190,-0.26,0.01,-0.02,0.36
2020-10-22,ARKK,2022-01-21,84,Put,11.90,12.80,12.35,0.5118,-0.27,0.01,-0.02,0.36
2020-10-22,ARKK,2022-01-21,85,Put,12.20,13.70,12.95,0.5156,-0.27,0.01,-0.02,0.37
2020-10-22,ARKK,2022-01-21,86,Put,12.70,14.90,13.80,0.5258,-0.28,0.01,-0.02,0.37
2020-10-22,ARKK,2022-01-21,87,Put,13.40,14.80,14.10,0.5208,-0.29,0.01,-0.02,0.37
2020-10-22,ARKK,2022-01-21,88,Put,13.70,15.10,14.40,0.5158,-0.29,0.01,-0.02,0.38
2020-10-22,ARKK,2022-01-21,89,Put,13.90,15.50,14.70,0.5106,-0.30,0.01,-0.02,0.38
2020-10-22,ARKK,2022-01-21,90,Put,14.50,15.90,15.20,0.5106,-0.31,0.01,-0.02,0.39
2020-10-22,ARKK,2022-01-21,91,Put,14.90,17.00,15.95,0.5167,-0.31,0.01,-0.02,0.39
2020-10-22,ARKK,2022-01-21,92,Put,15.40,17.10,16.25,0.5111,-0.32,0.01,-0.02,0.39
2020-10-22,ARKK,2022-01-21,93,Put,16.40,17.10,16.75,0.5105,-0.33,0.01,-0.02,0.40
2020-10-22,ARKK,2022-01-21,94,Put,17.10,17.70,17.40,0.5134,-0.34,0.01,-0.02,0.40
2020-10-22,ARKK,2022-01-21,95,Put,17.60,18.20,17.90,0.5124,-0.34,0.01,-0.02,0.40
2020-10-22,ARKK,2022-01-21,96,Put,18.10,19.10,18.60,0.5161,-0.35,0.01,-0.02,0.41
2020-10-22,ARKK,2022-01-21,97,Put,18.70,19.30,19.00,0.5123,-0.36,0.01,-0.02,0.41
2020-10-22,ARKK,2022-01-21,98,Put,19.20,19.90,19.55,0.5120,-0.36,0.01,-0.02,0.41
2020-10-22,ARKK,2022-01-21,99,Put,19.80,20.30,20.05,0.5103,-0.37,0.01,-0.02,0.41
2020-10-22,ARKK,2022-01-21,100,Put,19.90,20.90,20.40,0.5049,-0.38,0.01,-0.02,0.42
2020-10-22,ARKK,2022-01-21,101,Put,20.90,21.50,21.20,0.5101,-0.39,0.01,-0.02,0.42
2020-10-22,ARKK,2022-01-21,105,Put,23.20,23.80,23.50,0.5077,-0.41,0.01,-0.02,0.43
