date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-04-08,ARKK,2022-01-21,42.96,Put,0.40,0.50,0.45,0.6445,-0.01,0.00,0.00,0.04
2021-04-08,ARKK,2022-01-21,47.96,Put,0.45,0.85,0.65,0.6236,-0.02,0.00,-0.01,0.06
2021-04-08,ARKK,2022-01-21,52.96,Put,0.60,1.00,0.80,0.5891,-0.03,0.00,-0.01,0.07
2021-04-08,ARKK,2022-01-21,57.96,Put,1.10,1.35,1.23,0.5859,-0.04,0.00,-0.01,0.09
2021-04-08,ARKK,2022-01-21,60,Put,1.10,1.40,1.25,0.5659,-0.04,0.00,-0.01,0.10
2021-04-08,ARKK,2022-01-21,62.96,Put,1.35,1.65,1.50,0.5581,-0.05,0.00,-0.01,0.11
2021-04-08,ARKK,2022-01-21,65,Put,1.60,1.85,1.73,0.5556,-0.05,0.00,-0.01,0.12
2021-04-08,ARKK,2022-01-21,67.96,Put,1.85,2.15,2.00,0.5455,-0.06,0.00,-0.01,0.14
2021-04-08,ARKK,2022-01-21,70.96,Put,2.20,2.50,2.35,0.5381,-0.07,0.00,-0.01,0.15
2021-04-08,ARKK,2022-01-21,71.96,Put,2.35,2.65,2.50,0.5373,-0.08,0.00,-0.01,0.16
2021-04-08,ARKK,2022-01-21,72.96,Put,2.50,2.75,2.63,0.5345,-0.08,0.00,-0.01,0.16
2021-04-08,ARKK,2022-01-21,73.96,Put,2.60,2.90,2.75,0.5316,-0.08,0.00,-0.01,0.17
2021-04-08,ARKK,2022-01-21,74.96,Put,2.75,3.10,2.93,0.5312,-0.09,0.00,-0.01,0.18
2021-04-08,ARKK,2022-01-21,75.96,Put,2.90,3.20,3.05,0.5277,-0.09,0.00,-0.02,0.18
2021-04-08,ARKK,2022-01-21,76.96,Put,3.00,3.40,3.20,0.5254,-0.10,0.00,-0.02,0.19
2021-04-08,ARKK,2022-01-21,77.96,Put,3.20,3.50,3.35,0.5288,-0.10,0.00,-0.02,0.19
2021-04-08,ARKK,2022-01-21,78.96,Put,3.40,3.70,3.55,0.5225,-0.10,0.00,-0.02,0.20
2021-04-08,ARKK,2022-01-21,79.96,Put,3.70,3.90,3.80,0.5219,-0.11,0.00,-0.02,0.21
2021-04-08,ARKK,2022-01-21,80.96,Put,3.70,4.10,3.90,0.5185,-0.11,0.00,-0.02,0.21
2021-04-08,ARKK,2022-01-21,81.96,Put,3.90,4.20,4.05,0.5150,-0.12,0.00,-0.02,0.22
2021-04-08,ARKK,2022-01-21,82.96,Put,4.10,4.40,4.25,0.5136,-0.12,0.00,-0.02,0.22
2021-04-08,ARKK,2022-01-21,83.96,Put,4.10,4.60,4.35,0.5119,-0.13,0.00,-0.02,0.23
2021-04-08,ARKK,2022-01-21,84.96,Put,4.50,4.80,4.65,0.5100,-0.13,0.00,-0.02,0.24
2021-04-08,ARKK,2022-01-21,85.96,Put,4.70,5.00,4.85,0.5078,-0.14,0.00,-0.02,0.24
2021-04-08,ARKK,2022-01-21,86.96,Put,5.00,5.30,5.15,0.5094,-0.14,0.00,-0.02,0.25
2021-04-08,ARKK,2022-01-21,87.96,Put,5.20,5.50,5.35,0.5067,-0.15,0.00,-0.02,0.26
2021-04-08,ARKK,2022-01-21,88.96,Put,5.40,5.70,5.55,0.5038,-0.15,0.00,-0.02,0.26
2021-04-08,ARKK,2022-01-21,89.96,Put,5.70,6.00,5.85,0.5045,-0.16,0.00,-0.02,0.27
2021-04-08,ARKK,2022-01-21,90.96,Put,5.90,6.30,6.10,0.5030,-0.17,0.00,-0.02,0.28
2021-04-08,ARKK,2022-01-21,91.96,Put,6.20,6.50,6.35,0.5013,-0.17,0.00,-0.02,0.28
2021-04-08,ARKK,2022-01-21,92.96,Put,6.40,6.80,6.60,0.4994,-0.18,0.00,-0.02,0.29
2021-04-08,ARKK,2022-01-21,93.96,Put,6.70,7.00,6.85,0.4972,-0.18,0.00,-0.02,0.29
2021-04-08,ARKK,2022-01-21,94.96,Put,7.00,7.30,7.15,0.4965,-0.19,0.01,-0.02,0.30
2021-04-08,ARKK,2022-01-21,95.96,Put,7.30,7.60,7.45,0.4956,-0.20,0.01,-0.02,0.31
2021-04-08,ARKK,2022-01-21,96.96,Put,7.60,7.90,7.75,0.4944,-0.20,0.01,-0.02,0.31
2021-04-08,ARKK,2022-01-21,97.96,Put,7.90,8.20,8.05,0.4930,-0.21,0.01,-0.02,0.32
2021-04-08,ARKK,2022-01-21,98.96,Put,8.20,8.50,8.35,0.4914,-0.22,0.01,-0.02,0.32
2021-04-08,ARKK,2022-01-21,100,Put,8.50,8.90,8.70,0.4907,-0.22,0.01,-0.02,0.33
