date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-08-12,ARKK,2022-01-21,47.96,Put,0.20,0.34,0.27,0.6934,-0.01,0.00,-0.01,0.03
2021-08-12,ARKK,2022-01-21,52.96,Put,0.30,0.38,0.34,0.6494,-0.02,0.00,-0.01,0.03
2021-08-12,ARKK,2022-01-21,55,Put,0.33,0.46,0.40,0.6387,-0.02,0.00,-0.01,0.04
2021-08-12,ARKK,2022-01-21,57.96,Put,0.40,0.54,0.47,0.6197,-0.02,0.00,-0.01,0.04
2021-08-12,ARKK,2022-01-21,60,Put,0.49,0.60,0.55,0.6107,-0.03,0.00,-0.01,0.05
2021-08-12,ARKK,2022-01-21,62.96,Put,0.43,0.79,0.61,0.5868,-0.03,0.00,-0.01,0.05
2021-08-12,ARKK,2022-01-21,65,Put,0.65,0.80,0.73,0.5821,-0.03,0.00,-0.01,0.06
2021-08-12,ARKK,2022-01-21,67.96,Put,0.74,0.95,0.85,0.5647,-0.04,0.00,-0.01,0.07
2021-08-12,ARKK,2022-01-21,70.96,Put,0.90,1.12,1.01,0.5510,-0.05,0.00,-0.01,0.08
2021-08-12,ARKK,2022-01-21,71.96,Put,0.96,1.22,1.09,0.5488,-0.05,0.00,-0.01,0.08
2021-08-12,ARKK,2022-01-21,72.96,Put,1.02,1.10,1.06,0.5334,-0.05,0.00,-0.01,0.08
2021-08-12,ARKK,2022-01-21,73.96,Put,1.08,1.16,1.12,0.5287,-0.05,0.00,-0.01,0.09
2021-08-12,ARKK,2022-01-21,74.96,Put,1.15,1.23,1.19,0.5247,-0.06,0.00,-0.01,0.09
2021-08-12,ARKK,2022-01-21,75.96,Put,1.21,1.29,1.25,0.5194,-0.06,0.00,-0.01,0.10
2021-08-12,ARKK,2022-01-21,76.96,Put,1.28,1.36,1.32,0.5149,-0.06,0.00,-0.02,0.10
2021-08-12,ARKK,2022-01-21,77.96,Put,1.36,1.44,1.40,0.5111,-0.07,0.00,-0.02,0.11
2021-08-12,ARKK,2022-01-21,78.96,Put,1.41,1.51,1.46,0.5050,-0.07,0.00,-0.02,0.11
2021-08-12,ARKK,2022-01-21,79.96,Put,1.50,1.59,1.55,0.5011,-0.07,0.00,-0.02,0.11
2021-08-12,ARKK,2022-01-21,80.96,Put,1.59,1.67,1.63,0.4968,-0.08,0.00,-0.02,0.12
2021-08-12,ARKK,2022-01-21,81.96,Put,1.67,1.76,1.72,0.4923,-0.08,0.00,-0.02,0.12
2021-08-12,ARKK,2022-01-21,82.96,Put,1.78,1.85,1.82,0.4886,-0.09,0.00,-0.02,0.13
2021-08-12,ARKK,2022-01-21,83.96,Put,1.87,1.96,1.92,0.4846,-0.09,0.00,-0.02,0.13
2021-08-12,ARKK,2022-01-21,84.96,Put,1.98,2.07,2.03,0.4811,-0.10,0.00,-0.02,0.14
2021-08-12,ARKK,2022-01-21,85.96,Put,2.09,2.18,2.14,0.4772,-0.10,0.00,-0.02,0.14
2021-08-12,ARKK,2022-01-21,86.96,Put,2.21,2.29,2.25,0.4734,-0.11,0.00,-0.02,0.15
2021-08-12,ARKK,2022-01-21,87.96,Put,2.32,2.42,2.37,0.4696,-0.11,0.00,-0.02,0.15
2021-08-12,ARKK,2022-01-21,88.96,Put,2.41,2.55,2.48,0.4649,-0.12,0.01,-0.02,0.16
2021-08-12,ARKK,2022-01-21,89.96,Put,2.59,2.68,2.64,0.4626,-0.12,0.01,-0.02,0.17
2021-08-12,ARKK,2022-01-21,90.96,Put,2.72,2.82,2.77,0.4587,-0.13,0.01,-0.02,0.17
2021-08-12,ARKK,2022-01-21,91.96,Put,2.83,2.97,2.90,0.4543,-0.13,0.01,-0.02,0.18
2021-08-12,ARKK,2022-01-21,92.96,Put,3.00,3.15,3.08,0.4521,-0.14,0.01,-0.02,0.18
2021-08-12,ARKK,2022-01-21,93.96,Put,3.15,3.30,3.23,0.4482,-0.15,0.01,-0.02,0.19
2021-08-12,ARKK,2022-01-21,94.96,Put,3.35,3.50,3.43,0.4465,-0.16,0.01,-0.03,0.19
2021-08-12,ARKK,2022-01-21,95.96,Put,3.50,3.65,3.58,0.4419,-0.16,0.01,-0.03,0.20
