date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-05-27,ARKK,2022-01-21,42.96,Put,0.35,0.50,0.43,0.6429,-0.02,0.00,0.00,0.04
2021-05-27,ARKK,2022-01-21,47.96,Put,0.30,0.80,0.55,0.6036,-0.02,0.00,-0.01,0.05
2021-05-27,ARKK,2022-01-21,52.96,Put,0.25,0.90,0.58,0.5455,-0.03,0.00,-0.01,0.05
2021-05-27,ARKK,2022-01-21,55,Put,1.05,0.95,1.00,0.5169,-0.03,0.00,-0.01,0.06
2021-05-27,ARKK,2022-01-21,57.96,Put,0.95,1.20,1.08,0.5575,-0.04,0.00,-0.01,0.08
2021-05-27,ARKK,2022-01-21,60,Put,1.00,1.25,1.13,0.5386,-0.05,0.00,-0.01,0.09
2021-05-27,ARKK,2022-01-21,62.96,Put,1.20,1.35,1.28,0.5195,-0.05,0.00,-0.01,0.10
2021-05-27,ARKK,2022-01-21,65,Put,1.45,1.55,1.50,0.5171,-0.06,0.00,-0.01,0.11
2021-05-27,ARKK,2022-01-21,67.96,Put,1.70,1.80,1.75,0.5037,-0.07,0.00,-0.01,0.12
2021-05-27,ARKK,2022-01-21,70.96,Put,2.00,2.15,2.08,0.4934,-0.09,0.00,-0.01,0.14
2021-05-27,ARKK,2022-01-21,71.96,Put,2.15,2.30,2.23,0.4922,-0.09,0.00,-0.01,0.15
2021-05-27,ARKK,2022-01-21,72.96,Put,2.25,2.40,2.33,0.4872,-0.09,0.00,-0.01,0.15
2021-05-27,ARKK,2022-01-21,73.96,Put,2.40,2.55,2.48,0.4853,-0.10,0.00,-0.01,0.16
2021-05-27,ARKK,2022-01-21,74.96,Put,2.55,2.70,2.63,0.4829,-0.11,0.00,-0.01,0.16
2021-05-27,ARKK,2022-01-21,75.96,Put,2.65,2.85,2.75,0.4787,-0.11,0.00,-0.02,0.17
2021-05-27,ARKK,2022-01-21,76.96,Put,2.85,3.00,2.93,0.4771,-0.12,0.00,-0.02,0.17
2021-05-27,ARKK,2022-01-21,77.96,Put,3.00,3.20,3.10,0.4751,-0.12,0.00,-0.02,0.18
2021-05-27,ARKK,2022-01-21,78.96,Put,3.10,3.30,3.20,0.4688,-0.13,0.00,-0.02,0.19
2021-05-27,ARKK,2022-01-21,79.96,Put,3.30,3.50,3.40,0.4675,-0.13,0.01,-0.02,0.19
2021-05-27,ARKK,2022-01-21,80.96,Put,3.50,3.70,3.60,0.4658,-0.14,0.01,-0.02,0.20
2021-05-27,ARKK,2022-01-21,81.96,Put,3.70,3.90,3.80,0.4638,-0.15,0.01,-0.02,0.21
2021-05-27,ARKK,2022-01-21,82.96,Put,3.90,4.10,4.00,0.4614,-0.15,0.01,-0.02,0.21
2021-05-27,ARKK,2022-01-21,83.96,Put,4.10,4.30,4.20,0.4586,-0.16,0.01,-0.02,0.22
2021-05-27,ARKK,2022-01-21,84.96,Put,4.30,4.50,4.40,0.4556,-0.17,0.01,-0.02,0.23
2021-05-27,ARKK,2022-01-21,85.96,Put,4.50,4.80,4.65,0.4544,-0.18,0.01,-0.02,0.23
2021-05-27,ARKK,2022-01-21,86.96,Put,4.80,5.00,4.90,0.4543,-0.18,0.01,-0.02,0.24
2021-05-27,ARKK,2022-01-21,87.96,Put,5.00,5.30,5.15,0.4510,-0.19,0.01,-0.02,0.25
2021-05-27,ARKK,2022-01-21,88.96,Put,5.30,5.50,5.40,0.4487,-0.20,0.01,-0.02,0.25
2021-05-27,ARKK,2022-01-21,89.96,Put,5.50,5.80,5.65,0.4462,-0.21,0.01,-0.02,0.26
2021-05-27,ARKK,2022-01-21,90.96,Put,5.80,6.10,5.95,0.4462,-0.22,0.01,-0.02,0.26
2021-05-27,ARKK,2022-01-21,91.96,Put,6.10,6.30,6.20,0.4421,-0.22,0.01,-0.02,0.27
2021-05-27,ARKK,2022-01-21,92.96,Put,6.40,6.60,6.50,0.4405,-0.23,0.01,-0.02,0.28
2021-05-27,ARKK,2022-01-21,93.96,Put,6.70,6.90,6.80,0.4385,-0.24,0.01,-0.02,0.28
2021-05-27,ARKK,2022-01-21,94.96,Put,7.00,7.30,7.15,0.4380,-0.25,0.01,-0.02,0.29
2021-05-27,ARKK,2022-01-21,95.96,Put,7.30,7.60,7.45,0.4354,-0.26,0.01,-0.02,0.29
2021-05-27,ARKK,2022-01-21,96.96,Put,7.70,7.90,7.80,0.4342,-0.27,0.01,-0.02,0.30
2021-05-27,ARKK,2022-01-21,97.96,Put,8.00,8.30,8.15,0.4327,-0.28,0.01,-0.03,0.30
2021-05-27,ARKK,2022-01-21,98.96,Put,8.40,8.70,8.55,0.4325,-0.29,0.01,-0.03,0.31
2021-05-27,ARKK,2022-01-21,100,Put,8.80,9.00,8.90,0.4298,-0.30,0.01,-0.03,0.31
2021-05-27,ARKK,2022-01-21,102.96,Put,10.00,10.20,10.10,0.4268,-0.33,0.01,-0.03,0.32
2021-05-27,ARKK,2022-01-21,105,Put,10.80,11.10,10.95,0.4239,-0.35,0.01,-0.03,0.33
2021-05-27,ARKK,2022-01-21,107.96,Put,12.20,12.50,12.35,0.4223,-0.38,0.01,-0.03,0.34
2021-05-27,ARKK,2022-01-21,110,Put,13.20,13.50,13.35,0.4207,-0.40,0.01,-0.03,0.35
2021-05-27,ARKK,2022-01-21,112.96,Put,14.70,15.00,14.85,0.4175,-0.43,0.01,-0.03,0.35
2021-05-27,ARKK,2022-01-21,115,Put,15.90,16.20,16.05,0.4186,-0.45,0.01,-0.03,0.35
2021-05-27,ARKK,2022-01-21,117.96,Put,17.60,17.90,17.75,0.4169,-0.48,0.01,-0.03,0.36
2021-05-27,ARKK,2022-01-21,120,Put,18.90,19.20,19.05,0.4180,-0.50,0.01,-0.03,0.36
2021-05-27,ARKK,2022-01-21,122.96,Put,20.80,21.10,20.95,0.4180,-0.53,0.01,-0.03,0.35
2021-05-27,ARKK,2022-01-21,125,Put,22.10,22.50,22.30,0.4179,-0.55,0.01,-0.03,0.35
2021-05-27,ARKK,2022-01-21,127.96,Put,24.20,24.60,24.40,0.4199,-0.58,0.01,-0.03,0.35
2021-05-27,ARKK,2022-01-21,130,Put,25.70,26.00,25.85,0.4202,-0.62,0.01,-0.03,0.34
