date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2021-03-18,ARKK,2022-01-21,87.96,Put,8.40,8.90,8.65,0.5851,-0.19,0.00,-0.03,0.30
2021-03-18,ARKK,2022-01-21,88.96,Put,8.70,9.20,8.95,0.5832,-0.19,0.00,-0.03,0.30
2021-03-18,ARKK,2022-01-21,89.96,Put,9.00,9.50,9.25,0.5811,-0.20,0.00,-0.03,0.31
2021-03-18,ARKK,2022-01-21,90.96,Put,8.70,9.90,9.30,0.5708,-0.20,0.00,-0.03,0.31
2021-03-18,ARKK,2022-01-21,91.96,Put,9.80,10.20,10.00,0.5812,-0.21,0.00,-0.03,0.32
2021-03-18,ARKK,2022-01-21,92.96,Put,10.00,10.60,10.30,0.5786,-0.22,0.00,-0.03,0.32
2021-03-18,ARKK,2022-01-21,93.96,Put,10.50,11.00,10.75,0.5804,-0.22,0.00,-0.03,0.33
2021-03-18,ARKK,2022-01-21,94.96,Put,10.80,11.40,11.10,0.5789,-0.23,0.00,-0.03,0.33
2021-03-18,ARKK,2022-01-21,95.96,Put,11.10,12.30,11.70,0.5846,-0.23,0.00,-0.03,0.34
2021-03-18,ARKK,2022-01-21,96.96,Put,11.30,12.30,11.80,0.5753,-0.24,0.00,-0.03,0.34
2021-03-18,ARKK,2022-01-21,97.96,Put,11.70,12.60,12.15,0.5732,-0.25,0.01,-0.03,0.35
2021-03-18,ARKK,2022-01-21,98.96,Put,12.40,12.90,12.65,0.5753,-0.25,0.01,-0.03,0.35
2021-03-18,ARKK,2022-01-21,100,Put,12.70,13.30,13.00,0.5724,-0.26,0.01,-0.03,0.36
2021-03-18,ARKK,2022-01-21,102.96,Put,14.00,14.80,14.40,0.5743,-0.28,0.01,-0.03,0.37
2021-03-18,ARKK,2022-01-21,105,Put,15.00,15.70,15.35,0.5742,-0.29,0.01,-0.03,0.38
2021-03-18,ARKK,2022-01-21,107.96,Put,16.30,17.00,16.65,0.5706,-0.31,0.01,-0.03,0.39
2021-03-18,ARKK,2022-01-21,110,Put,17.30,17.90,17.60,0.5687,-0.32,0.01,-0.03,0.39
2021-03-18,ARKK,2022-01-21,112.96,Put,18.60,19.40,19.00,0.5653,-0.34,0.01,-0.03,0.40
2021-03-18,ARKK,2022-01-21,115,Put,19.80,20.50,20.15,0.5667,-0.35,0.01,-0.03,0.41
2021-03-18,ARKK,2022-01-21,117.96,Put,21.20,22.00,21.60,0.5623,-0.37,0.01,-0.03,0.41
2021-03-18,ARKK,2022-01-21,120,Put,22.40,23.40,22.90,0.5657,-0.39,0.01,-0.03,0.42
2021-03-18,ARKK,2022-01-21,122.96,Put,24.20,24.80,24.50,0.5627,-0.40,0.01,-0.03,0.42
2021-03-18,ARKK,2022-01-21,125,Put,25.10,26.00,25.55,0.5587,-0.42,0.01,-0.03,0.43
2021-03-18,ARKK,2022-01-21,127.96,Put,27.10,28.00,27.55,0.5630,-0.44,0.01,-0.03,0.43
2021-03-18,ARKK,2022-01-21,130,Put,28.50,29.30,28.90,0.5646,-0.45,0.01,-0.03,0.43
2021-03-18,ARKK,2022-01-21,132.96,Put,30.30,31.40,30.85,0.5634,-0.47,0.01,-0.03,0.43
