date,symbol,expiration,strike,call_put,bid,ask,mid,iv,delta,gamma,theta,vega
2020-12-24,ARKK,2022-01-21,45,Put,0.55,4.70,2.63,0.8176,-0.04,0.00,-0.01,0.12
2020-12-24,ARKK,2022-01-21,50,Put,0.80,5.00,2.90,0.7685,-0.05,0.00,-0.01,0.14
2020-12-24,ARKK,2022-01-21,55,Put,0.10,2.40,1.25,0.5721,-0.03,0.00,-0.01,0.10
2020-12-24,ARKK,2022-01-21,60,Put,0.25,2.20,1.23,0.5215,-0.03,0.00,-0.01,0.11
2020-12-24,ARKK,2022-01-21,65,Put,2.20,2.55,2.38,0.5616,-0.06,0.00,-0.01,0.16
2020-12-24,ARKK,2022-01-21,70,Put,2.90,3.40,3.15,0.5582,-0.07,0.00,-0.01,0.19
2020-12-24,ARKK,2022-01-21,73,Put,3.30,3.80,3.55,0.5499,-0.08,0.00,-0.01,0.21
2020-12-24,ARKK,2022-01-21,74,Put,3.50,4.00,3.75,0.5500,-0.08,0.00,-0.01,0.22
2020-12-24,ARKK,2022-01-21,75,Put,3.70,4.20,3.95,0.5497,-0.09,0.00,-0.01,0.22
2020-12-24,ARKK,2022-01-21,76,Put,3.80,4.30,4.05,0.5448,-0.09,0.00,-0.01,0.23
2020-12-24,ARKK,2022-01-21,77,Put,4.00,4.50,4.25,0.5441,-0.09,0.00,-0.01,0.23
2020-12-24,ARKK,2022-01-21,78,Put,4.20,4.70,4.45,0.5433,-0.10,0.00,-0.01,0.24
2020-12-24,ARKK,2022-01-21,79,Put,4.40,4.90,4.65,0.5421,-0.10,0.00,-0.02,0.25
2020-12-24,ARKK,2022-01-21,80,Put,4.60,5.20,4.90,0.5428,-0.11,0.00,-0.02,0.25
2020-12-24,ARKK,2022-01-21,81,Put,4.90,5.60,5.25,0.5470,-0.11,0.00,-0.02,0.26
2020-12-24,ARKK,2022-01-21,82,Put,5.10,5.70,5.40,0.5432,-0.11,0.00,-0.02,0.27
2020-12-24,ARKK,2022-01-21,83,Put,5.30,5.80,5.55,0.5394,-0.12,0.00,-0.02,0.27
2020-12-24,ARKK,2022-01-21,84,Put,5.60,6.20,5.90,0.5427,-0.12,0.00,-0.02,0.27
2020-12-24,ARKK,2022-01-21,85,Put,5.80,6.30,6.05,0.5386,-0.13,0.00,-0.02,0.29
2020-12-24,ARKK,2022-01-21,86,Put,6.00,6.60,6.30,0.5378,-0.13,0.00,-0.02,0.29
2020-12-24,ARKK,2022-01-21,87,Put,6.30,6.80,6.55,0.5369,-0.13,0.00,-0.02,0.30
2020-12-24,ARKK,2022-01-21,88,Put,6.50,7.20,6.85,0.5374,-0.14,0.00,-0.02,0.31
2020-12-24,ARKK,2022-01-21,89,Put,6.80,7.80,7.30,0.5424,-0.15,0.00,-0.02,0.31
2020-12-24,ARKK,2022-01-21,90,Put,7.10,7.60,7.35,0.5345,-0.15,0.00,-0.02,0.32
2020-12-24,ARKK,2022-01-21,91,Put,7.30,7.90,7.60,0.5329,-0.15,0.00,-0.02,0.32
2020-12-24,ARKK,2022-01-21,92,Put,7.60,8.70,8.15,0.5401,-0.16,0.00,-0.02,0.33
2020-12-24,ARKK,2022-01-21,93,Put,7.90,8.50,8.20,0.5321,-0.16,0.00,-0.02,0.33
2020-12-24,ARKK,2022-01-21,94,Put,8.20,9.30,8.75,0.5386,-0.17,0.00,-0.02,0.34
2020-12-24,ARKK,2022-01-21,95,Put,8.60,9.40,9.00,0.5362,-0.17,0.00,-0.02,0.35
2020-12-24,ARKK,2022-01-21,96,Put,8.90,9.50,9.20,0.5324,-0.18,0.00,-0.02,0.35
2020-12-24,ARKK,2022-01-21,97,Put,9.20,9.80,9.50,0.5311,-0.18,0.00,-0.02,0.36
2020-12-24,ARKK,2022-01-21,98,Put,9.50,10.10,9.80,0.5298,-0.19,0.00,-0.02,0.37
2020-12-24,ARKK,2022-01-21,99,Put,9.80,10.50,10.15,0.5296,-0.19,0.00,-0.02,0.38
2020-12-24,ARKK,2022-01-21,100,Put,10.20,10.50,10.35,0.5253,-0.20,0.00,-0.02,0.38
2020-12-24,ARKK,2022-01-21,101,Put,10.40,10.70,10.55,0.5210,-0.20,0.00,-0.02,0.38
2020-12-24,ARKK,2022-01-21,105,Put,11.90,12.80,12.35,0.5277,-0.22,0.00,-0.02,0.41
